time,R,F,T,I
2.235,42.19132930814162,36.65955498039954,18.73998638127505,7.088827307918506
2.24,42.16815745944611,36.62714019495467,18.751133387503987,7.086391633541564
2.245,42.14513085281996,36.594783534037475,18.76222939836499,7.083967277861201
2.25,42.12224869814138,36.56248506654701,18.773274481807892,7.081554227103355
2.255,42.09951020926443,36.5302448599693,18.78426870628598,7.079152467433306
2.2600000000000002,42.076914604019095,36.49806298037731,18.795212140756004,7.076761984955672
2.265,42.0544611042112,36.465939492430984,18.80610485467815,7.074382765714412
2.27,42.03214893562247,36.4338744593772,18.816946918016065,7.072014795692826
2.275,42.00997732801053,36.40186794304983,18.827738401236854,7.069658060813554
2.2800000000000002,41.987945515108834,36.36992000386967,18.83847937531107,7.067312546938575
2.285,41.96605273462677,36.338030700844506,18.849169911712718,7.064978239869212
2.29,41.944298228249586,36.30620009156906,18.85981008241926,7.062655125346124
2.295,41.9226812416384,36.27442823222503,18.8703999599116,7.060343189049314
2.3000000000000003,41.90120102443023,36.24271517758105,18.880939617174118,7.058042416598122
2.305,41.87985683023796,36.21106098099274,18.891429127694618,7.055752793551232
2.31,41.85864791665037,36.17946569440268,18.90186856546438,7.053474305406664
2.315,41.83757354523211,36.147929368340385,18.912258004978128,7.051206937601783
2.32,41.81663298152371,36.11645205192234,18.922597521234035,7.048950675513291
2.325,41.79582549504159,36.085033792851995,18.932887189733734,7.046705504457232
2.33,41.775150359278044,36.05367463741975,18.94312708648231,7.044471409688989
2.335,41.75460685170125,36.02237463050299,18.9533172879883,7.042248376403287
2.34,41.73419425375526,35.991133815566016,18.96345787126369,7.04003638973419
2.345,41.71391185086003,35.95995223466013,18.973548913823926,7.037835434755103
2.35,41.69375893241136,35.92882992842356,18.9835904936879,7.035645496478772
2.355,41.673734791780966,35.89776693608152,18.993582689377963,7.033466559857281
2.36,41.65383872631643,35.86676329544616,19.003525579919913,7.0312986097820565
2.365,41.634070037341196,35.83581904291661,19.01341924484301,7.029141631083865
2.37,41.614428030154635,35.80493421347895,19.02326376417996,7.026995608532814
2.375,41.594912014031955,35.774108840706226,19.03305921846692,7.024860526838349
2.38,41.575521302224274,35.74334295675842,19.042805688743506,7.022736370649258
2.3850000000000002,41.556255211958565,35.7126365923825,19.052503256552786,7.020623124553668
2.39,41.53711306443771,35.68198977691239,19.062152003941275,7.018520773079048
2.395,41.51809418484046,35.65140253826896,19.071752013458948,7.016429300692206
2.4,41.49919790232143,35.62087490296005,19.08130336815923,7.014348691799291
2.4050000000000002,41.480423550011146,35.590406896080445,19.090806151599004,7.012278930745791
2.41,41.461770465015995,35.55999854131192,19.100260447838593,7.010220001816536
2.415,41.44323798841825,35.52964986092317,19.109666341441788,7.008171889235696
2.42,41.42482546527607,35.49936087576988,19.119023917475825,7.006134577166781
2.4250000000000003,41.406532244623484,35.46913160529468,19.128333261511393,7.004108049712642
2.43,41.38835767947042,35.43896206752716,19.137594459622637,7.002092290915468
2.435,41.370301126802666,35.408852279083874,19.146807598387152,7.000087284756792
2.44,41.352361947581905,35.37880225516834,19.15597276488599,6.998093015157485
2.445,41.3345395067457,35.34881200957102,19.16509004670365,6.996109465977759
2.45,41.316833173207485,35.31888155466934,19.17415953192809,6.994136621017166
2.455,41.29924231985659,35.289010901427694,19.18318130915072,6.992174464014598
2.46,41.28176632355821,35.259200059397436,19.192155467466396,6.990222978648289
2.465,41.264404565153434,35.22944903671687,19.201082096473435,6.988282148535811
2.47,41.247156429459224,35.19975784011126,19.20996128627361,6.986351957234079
2.475,41.23002130526843,35.17012647489283,19.218793127472132,6.984432388239346
2.48,41.21299858534978,35.140554944960776,19.22757771117768,6.982523424987207
2.485,41.19608766644788,35.11104325280124,19.23631512900238,6.980625050852596
2.49,41.17928794928322,35.081591399487316,19.245005473061813,6.9787372491497885
2.495,41.16259883855217,35.052199384679085,19.253648835975007,6.9768600031323995
2.5,41.14601974292699,35.02286720662355,19.26224531086445,6.974993295993385
2.505,41.129550075055796,34.993594862154715,19.27079499135608,6.97313711086504
2.5100000000000002,41.11318925156261,34.964382346693505,19.279297971579293,6.971291430819003
2.515,41.096936693047326,34.93522965424783,19.287754346166924,6.9694562388662495
2.52,41.08079182408572,34.90613677741254,19.296164210255277,6.967631517957097
2.525,41.06475407322946,34.87710370736947,19.3045276594841,6.9658172509812015
2.5300000000000002,41.04882287300606,34.848130433887384,19.312844789996603,6.964013420767563
2.535,41.03299765991896,34.81921694532203,19.321115698439435,6.9622200100845175
2.54,41.017277874447444,34.79036322861611,19.329340481962706,6.960437001639746
2.545,41.001662961046705,34.76156926929927,19.33751923821998,6.9586643780802655
2.5500000000000003,40.9861523681478,34.732835051488124,19.345652065368274,6.956902121992435
2.555,40.97074554815767,34.70416055788626,19.35373906206805,6.9551502159019565
2.56,40.95544195745915,34.675545769784215,19.361780327483242,6.9534086422738675
2.565,40.940241056410926,34.64699066705947,19.36977596128121,6.951677383512549
2.57,40.9251423093476,34.618495228176485,19.377726063632792,6.949956421961721
2.575,40.91014518457963,34.59005943018667,19.385630735212263,6.948245739904445
2.58,40.89524915439337,34.5616832487284,19.39349007719736,6.946545319563123
2.585,40.880453695051045,34.53336665802701,19.40130419126927,6.944855143099496
2.59,40.86575828679077,34.50510963089479,19.409073179612623,6.943175192614646
2.595,40.85116241382653,34.47691213873098,19.416797144915524,6.941505450148996
2.6,40.83666553393994,34.44877416695308,19.424476184231114,6.939845898685486
2.605,40.82226701161462,34.420695746890104,19.432110376345232,6.938196524018947
2.61,40.80796632709844,34.392676849104284,19.439699824213427,6.936557307767316
2.615,40.79376297695843,34.36471743637444,19.4472446338067,6.934928231071746
2.62,40.77965645998065,34.33681747098326,19.45474491120884,6.933309275083657
2.625,40.76564627717019,34.30897691471729,19.462200762616423,6.931700420964741
2.63,40.751731931751195,34.28119572886693,19.469612294338816,6.930101649886956
2.6350000000000002,40.73791292916682,34.25347387422645,19.476979612798175,6.928512943032533
2.64,40.724188777079256,34.22581131109398,19.484302824529443,6.92693428159397
2.645,40.71055898536976,34.1982079992715,19.491582036180354,6.925365646774033
2.65,40.697023066138584,34.17066389806487,19.498817354511427,6.923807019785761
2.6550000000000002,40.68358053370503,34.14317896628379,19.50600888639597,6.922258381852458
2.66,40.670230904607465,34.115753162241845,19.513156738820086,6.920719714207702
2.665,40.656973697603235,34.08838644375645,19.520261018882657,6.919190998095336
2.67,40.64380843366876,34.0610787681489,19.527321833795362,6.917672214769475
2.6750000000000003,40.630734635999474,34.03383009224436,19.534339290882667,6.916163345494501
2.68,40.61775183000987,34.006640372371834,19.54131349758182,6.914664371545068
2.685,40.60485954333346,33.97950956436419,19.548244561442868,6.913175274206097
2.69,40.59205730582279,33.95243762355818,19.555132590128636,6.9116960347727785
2.695,40.57934464954944,33.9254245047944,19.561977691414747,6.9102266345505745
2.7,40.566721108804025,33.89847016241729,19.568779973189606,6.908767054855215
2.705,40.55418622009621,33.87157455027518,19.57553954345441,6.907317277012696
2.71,40.54173952215467,33.84473762172024,19.58225651032315,6.905877282359289
2.715,40.52938055592714,33.81795932960853,19.58893098202259,6.9044470522415295
2.72,40.517108864580365,33.79123962629992,19.595563066892296,6.903026568016226
2.725,40.50492399350015,33.7645784636582,19.602152873384618,6.901615811050452
2.73,40.49282549029131,33.737975793050964,19.6087005100647,6.900214762721555
2.735,40.480812904777714,33.71143156534972,19.61520608561047,6.89882340441715
2.74,40.46888578900226,33.6849457309298,19.62166970881264,6.897441717535119
2.745,40.457043697226865,33.65851823967041,19.62809148857472,6.896069683483616
2.75,40.44528618593252,33.63214904095461,19.634471533913,6.894707283681064
2.755,40.43361281381921,33.60583808366933,19.64080995395657,6.893354499556154
2.7600000000000002,40.42202314180597,33.57958531620536,19.647106857947293,6.892011312547847
2.765,40.41051673303088,33.55339068645735,19.653362355239835,6.890677704105374
2.77,40.399093152851044,33.52725414182379,19.659576555301644,6.889353655688234
2.775,40.38775196884259,33.50117562920707,19.665749567712957,6.888039148766197
2.7800000000000002,40.376492750800715,33.475155095013406,19.671881502166805,6.886734164819298
2.785,40.36531507073961,33.4491924851529,19.677972468468994,6.885438685337848
2.79,40.354218502892536,33.423287745039495,19.684022576538133,6.884152691822422
2.795,40.34320262371176,33.397440819591004,19.690031936405614,6.882876165783866
2.8000000000000003,40.3322670118686,33.3716516532291,19.696000658215617,6.8816090887432955
2.805,40.32141124825341,33.34592018987932,19.701928852225112,6.880351442232095
2.81,40.31063491597557,33.320246372971056,19.707816628803858,6.879103207791918
2.815,40.2999376003635,33.294630145437566,19.713664098434403,6.877864366974688
2.82,40.28931888896466,33.269071449715966,19.719471371712082,6.876634901342596
2.825,40.27877837154553,33.24357022774723,19.725238559345016,6.8754147924681055
2.83,40.268315640091636,33.2181264209762,19.73096577215412,6.874204021933946
2.835,40.257930288807536,33.19273997035157,19.736653121073097,6.873002571333119
2.84,40.247621914116834,33.1674108163259,19.74230071714844,6.871810422268893
2.845,40.23739011466214,33.14213889885561,19.74790867153942,6.870627556354806
2.85,40.22723449130513,33.11692415740099,19.75347709551811,6.869453955214667
2.855,40.217154647126506,33.09176653092617,19.759006100469367,6.868289600482554
2.86,40.20715018742599,33.06666595789916,19.76449579789083,6.867134473802812
2.865,40.19722071972235,33.04162237629181,19.76994629939294,6.865988556830058
2.87,40.1873658537534,33.01663572357987,19.77535771669892,6.864851831229176
2.875,40.17758520147596,32.9917059367429,19.780730161644772,6.863724278675321
2.88,40.16787837706591,32.966832952264355,19.786063746179302,6.862605880853918
2.8850000000000002,40.158244996918164,32.94201670613155,19.7913585823641,6.861496619460658
2.89,40.14868467964666,32.91725713383563,19.79661478237354,6.860396476201503
2.895,40.13919704608436,32.89255417037165,19.801832458494783,6.859305432792686
2.9,40.129781719283294,32.86790775023849,19.807011723127793,6.8582234709607075
2.9050000000000002,40.1204383245145,32.843317807438886,19.812152688785304,6.857150572442336
2.91,40.111166489268065,32.818784275479466,19.817255468092856,6.856086718984613
2.915,40.101965843253105,32.79430708737069,19.82232017378876,6.8550318923448454
2.92,40.092836018397755,32.769886175626894,19.827346918724135,6.853986074290612
2.9250000000000003,40.083776648849216,32.745521472266276,19.83233581586287,6.85294924659976
2.93,40.07478737097371,32.72121290881088,19.837286978281657,6.851921391060404
2.935,40.065867823356484,32.69696041628663,19.842200519169968,6.850902489470934
2.94,40.057017646801825,32.67276392522329,19.847076551830067,6.8498925236399995
2.945,40.04823648433307,32.648623365654515,19.851915189677005,6.848891475386529
2.95,40.039523981192566,32.62453866711778,19.856716546238626,6.847899326539714
2.955,40.03087978484172,32.60050975865446,19.86148073515556,6.846916058939018
2.96,40.022303544960955,32.576536568809765,19.866207870181224,6.8459416544341725
2.965,40.01379491344973,32.55261902563277,19.870898065181823,6.84497609488518
2.97,40.005353544426555,32.528757056676426,19.87555143413635,6.84401936216231
2.975,39.996979094228955,32.50495058899753,19.8801680911366,6.843071438146103
2.98,39.9886712214135,32.48119954915674,19.884748150387136,6.842132304727368
2.985,39.9804295867558,32.457503863218584,19.889291726205325,6.841201943807183
2.99,39.972253853250486,32.43386345675144,19.893798933021312,6.840280337296898
2.995,39.964143686111235,32.41027825482755,19.898269885378042,6.839367467118127
3.0,39.95609875277075,32.386748182023034,19.902704697931238,6.838463315202758
3.005,39.948118722880785,32.36327316241784,19.90710348544942,6.8375678634929455
3.0100000000000002,39.9402032683121,32.3398531195958,19.91146636281389,6.836681093941116
3.015,39.93235201208339,32.31648799728934,19.915793434041856,6.835802989044369
3.02,39.92456456822241,32.293177740759596,19.92008480127703,6.834933530996726
3.025,39.9168406146674,32.26992226840721,19.92434058025285,6.834072701115321
3.0300000000000002,39.909179830771976,32.24672149849928,19.92856088660407,6.83322048074724
3.035,39.90158189715074,32.22357534923355,19.932745835833323,6.832376851271444
3.04,39.894046495679305,32.200483738738434,19.93689554331108,6.831541794098769
3.045,39.88657330949427,32.177446585073,19.941010124275678,6.830715290671931
3.0500000000000003,39.87916202299322,32.15446380622695,19.945089693833292,6.82989732246552
3.055,39.87181232183475,32.13153532012067,19.949134366957963,6.829087870986005
3.06,39.86452389293846,32.108661044605185,19.953144258491584,6.8282869177717265
3.065,39.857296424484915,32.085840897462184,19.957119483143895,6.827494444392908
3.0700000000000003,39.85012960591569,32.06307479640401,19.961060155492504,6.826710432451644
3.075,39.84302312793337,32.040362659073665,19.964966389982852,6.8259348635819075
3.08,39.83597668250152,32.01770440304479,19.96883830092825,6.825167719449548
3.085,39.8289899628447,31.99509994582171,19.972676002509864,6.824408981752293
3.09,39.82206266344847,31.972549204839382,19.976479608776696,6.823658632219743
3.095,39.81519448005939,31.95005209746343,19.98024923364562,6.822916652613379
3.1,39.808385109685005,31.927608540990132,19.983984990901355,6.822183024726553
3.105,39.80163425059386,31.905218452646423,19.987686994196476,6.8214577303845
3.11,39.794941602315504,31.88288174958989,19.991355357051408,6.820740751444326
3.115,39.788306865640465,31.86059834890878,19.994990192854438,6.820032069795016
3.12,39.78172974262028,31.838368167621997,19.9985916148617,6.8193316673574325
3.125,39.77520993656748,31.816191122679097,20.002159736197175,6.818639526084311
3.13,39.76874715205559,31.794067130960293,20.00569466985272,6.817955627960267
3.1350000000000002,39.762341094919115,31.77199610927645,20.00919652868802,6.817279955001791
3.14,39.75599147225359,31.7499779743691,20.012665425430633,6.816612489257248
3.145,39.74969799241551,31.72801264291042,20.016101472675956,6.815953212806884
3.15,39.74346036502239,31.70610003150325,20.01950478288725,6.815302107762816
3.1550000000000002,39.73727830095273,31.684240056681084,20.02287546839563,6.814659156269043
3.16,39.73115151234603,31.662432634908065,20.02621364140005,6.814024340501436
3.165,39.72507971260277,31.640677682579003,20.029519413967343,6.813397642667744
3.17,39.719062616384456,31.61897511601936,20.03279289803217,6.812779045007593
3.1750000000000003,39.713099939613556,31.597324851485247,20.036034205397065,6.812168529792486
3.18,39.70719139947356,31.575726805163445,20.0392434477324,6.8115660793258
3.185,39.70133671440893,31.554180893171374,20.042420736576414,6.810971675942792
3.19,39.695535604125155,31.532687031557124,20.045566183335193,6.810385302010591
3.1950000000000003,39.689787789588685,31.511245136299433,20.048679899282675,6.8098069399282055
3.2,39.68409299302699,31.4898551233077,20.05176199556066,6.809236572126522
3.205,39.678450937928524,31.468516908421975,20.05481258317879,6.808674181068297
3.21,39.67286134904274,31.44723040741297,20.05783177301457,6.808119749248172
3.215,39.66732395238009,31.425995535982047,20.060819675813356,6.807573259192658
3.22,39.66183847521201,31.40481220976122,20.063776402188356,6.807034693460147
3.225,39.656404646070946,31.383680344313177,20.06670206262063,6.806504034640904
3.23,39.65102219475033,31.362599855131243,20.069596767459103,6.805981265357072
3.235,39.6456908523046,31.341570657639405,20.072460626920538,6.805466368262673
3.24,39.64041035104916,31.320592667192308,20.075293751089564,6.804959326043599
3.245,39.63518042456046,31.299665799075257,20.07809624991865,6.804460121417625
3.25,39.6300008076759,31.278789968504203,20.080868233228138,6.8039687371344
3.255,39.624871236493895,31.25796509062576,20.083609810706207,6.803485155975448
3.2600000000000002,39.61979144837385,31.23719108051719,20.086321091908896,6.803009360754171
3.265,39.61476118193618,31.216467853186423,20.0890021862601,6.802541334315848
3.27,39.60978017706228,31.19579532357204,20.09165320305156,6.802081059537633
3.275,39.604848174894535,31.175173406543266,20.094274251442883,6.801628519328556
3.2800000000000002,39.599964917836346,31.154602016900004,20.096865440461514,6.801183696629527
3.285,39.59513014955209,31.134081069372794,20.09942687900277,6.800746574413329
3.29,39.59034361496716,31.113610478622842,20.101958675829803,6.800317135684621
3.295,39.58560506026793,31.09319015924201,20.10446093957363,6.7998953634799415
3.3000000000000003,39.58091423290176,31.072820025752808,20.106933778733126,6.799481240867704
3.305,39.57627088157704,31.05249999260841,20.109377301675003,6.799074750948197
3.31,39.571674756263114,31.032229974192642,20.11179161663384,6.798675876853587
3.315,39.56712560819035,31.01200988481999,20.114176831712072,6.798284601747919
3.3200000000000003,39.5626231898501,30.991839638735584,20.116533054879973,6.797900908827109
3.325,39.55816725499472,30.97171915011523,20.118860393975687,6.7975247813189545
3.33,39.55375755863755,30.951648333065375,20.121158956705198,6.7971562024831265
3.335,39.549393857052934,30.93162710162312,20.123428850642355,6.796795155611175
3.34,39.5450759077762,30.911655369756236,20.125670183228852,6.796441624026523
3.345,39.5408034696037,30.891733051363133,20.127883061774245,6.796095591084473
3.35,39.53657630259275,30.871860060272894,20.130067593455937,6.795757040172203
3.355,39.53239416806167,30.852036310245243,20.132223885319185,6.795425954708768
3.36,39.52825682858978,30.832261714970567,20.1343520442771,6.795102318145097
3.365,39.52416404801741,30.812536188069913,20.136452177110655,6.7947861139639985
3.37,39.52011559144585,30.792859643094975,20.138524390468664,6.794477325680155
3.375,39.516111225237424,30.773231993528107,20.1405687908678,6.794175936840128
3.38,39.512150717015416,30.753653152782324,20.142585484692596,6.793881931022354
3.3850000000000002,39.508233835664136,30.734123034201286,20.144574578195428,6.793595291837145
3.39,39.50436035132886,30.714641551059316,20.146536177496532,6.793316002926692
3.395,39.500530035415906,30.695208616561395,20.148470388584,6.793044047965059
3.4,39.49674266059253,30.675824143843155,20.150377317313765,6.79277941065819
3.4050000000000002,39.49299800078702,30.656488045970885,20.15225706940963,6.792522074743903
3.41,39.489295831188656,30.63720023594153,20.154109750463242,6.792272023991893
3.415,39.4856359282477,30.617960626682695,20.155935465934103,6.792029242203732
3.42,39.482018069675426,30.598769131052634,20.157734321149572,6.791793713212869
3.4250000000000003,39.478442034444086,30.57962566184026,20.15950642130486,6.791565420884629
3.43,39.47490760278694,30.560530131765148,20.16125187146303,6.791344349116211
3.435,39.47141455619825,30.541482453477517,20.162970776554996,6.791130481836695
3.44,39.467962677433256,30.522482539558254,20.164663241379536,6.790923803007033
3.4450000000000003,39.46455175050819,30.50353030251889,20.166329370603272,6.7907242966200565
3.45,39.46118156070032,30.48462565480162,20.167969268760682,6.790531946700471
3.455,39.45785189454786,30.465768508779295,20.1695830402541,6.790346737304863
3.46,39.45456253985004,30.446958776755423,20.17117078935371,6.7901686525216896
3.465,39.45131328566709,30.428196370964155,20.172732620197557,6.7899976764712875
3.47,39.4481038986294,30.40948120912274,20.17426863399747,6.78983379287136
3.475,39.44493412308041,30.390813212498145,20.175778929041687,6.789676984699252
3.48,39.44180375122503,30.372192289825087,20.177263608945797,6.789527235543915
3.485,39.43871257738382,30.353618349593834,20.178722777256404,6.789384529048077
3.49,39.435660396617195,30.335091300394645,20.180156537288912,6.789248848886957
3.495,39.432647004725446,30.316611050917768,20.181564992127512,6.789120178768257
3.5,39.42967219824874,30.298177509953437,20.182948244625198,6.788998502432169
3.505,39.42673577446709,30.279790586391872,20.184306397403756,6.788883803651375
3.5100000000000002,39.42383753140041,30.26145018922328,20.185639552853768,6.7887760662310415
3.515,39.420977267808446,30.243156227537856,20.186947813134616,6.788675274008826
3.52,39.41815478319083,30.224908610525787,20.18823128017447,6.788581410854872
3.525,39.41536987778707,30.20670724747724,20.189490055670305,6.788494460671812
3.5300000000000002,39.412622352576534,30.18855204778237,20.19072424108789,6.7884144073947645
3.535,39.40991200927846,30.17044292093133,20.19193393766178,6.78834123499134
3.54,39.407238650351935,30.15237977651424,20.193119246395344,6.788274927461632
3.545,39.40460207899594,30.134362524221235,20.19428026806073,6.788215468838227
3.5500000000000003,39.40200209914933,30.116391073842408,20.19541710319889,6.788162843186195
3.555,39.39943851549079,30.098465335267864,20.19652985211957,6.788117034603097
3.56,39.39691113343891,30.080585218487677,20.19761861490132,6.78807802721898
3.565,39.394419759152136,30.06275063359192,20.19868349139147,6.78804580519638
3.5700000000000003,39.39196419952877,30.044961490770653,20.199724581206162,6.788020352730322
3.575,39.38954426220701,30.027217700313916,20.20074198373032,6.788001654048316
3.58,39.387159755564895,30.00951917261174,20.201735798117678,6.787989693410363
3.585,39.38481048872033,29.991865818154146,20.202706123290753,6.787984455108951
3.59,39.382496271531124,29.97425754753114,20.203653057940866,6.787985923469055
3.595,39.380216914594925,29.95669427143271,20.20457670052813,6.787994082848138
3.6,39.37797222924924,29.939175900648845,20.205477149281457,6.788008917636153
3.605,39.375762027571476,29.921702346069512,20.206354502198558,6.788030412255539
3.61,39.37358612237888,29.90427351868466,20.207208857045927,6.788058551161224
3.615,39.37144432722859,29.886889329584243,20.20804031135887,6.788093318840622
3.62,39.369336456417585,29.869549689958184,20.20884896244148,6.7881346998136385
3.625,39.36726232498274,29.8522545110964,20.209634907366645,6.788182678632664
3.63,39.36522174870078,29.835003704388804,20.210398242976055,6.788237239882578
3.6350000000000002,39.36321454408831,29.81779718132528,20.211139065880193,6.788298368180748
3.64,39.361240528401794,29.80063485349571,20.21185747245833,6.788366048177029
3.645,39.35929951963756,29.783516632589965,20.212553558858552,6.788440264553765
3.65,39.357391336531826,29.7664424303979,20.21322742099772,6.788521002025788
3.6550000000000002,39.35551579856065,29.749412158809353,20.213879154561507,6.7886082453404155
3.66,39.35367272593999,29.732425729814157,20.214508855004368,6.788701979277455
3.665,39.35186193962563,29.715483055502126,20.215116617549572,6.788802188649203
3.67,39.35008326131326,29.69858404806307,20.215702537189163,6.788908858300442
3.6750000000000003,39.348336513438426,29.68172861978677,20.216266708684,6.789021973108444
3.68,39.34662151917654,29.66491668306302,20.216809226563726,6.789141517982967
3.685,39.344938102442875,29.648148150381576,20.21733018512678,6.789267477866257
3.69,39.34328608789259,29.631422934332196,20.217829678440406,6.789399837733052
3.6950000000000003,39.34166530092069,29.614740947604616,20.218307800340632,6.789538582590574
3.7,39.340075567662076,29.598102102988573,20.218764644432298,6.789683697478533
3.705,39.338516714991485,29.581506313373776,20.21920030408902,6.789835167469128
3.71,39.33698857052355,29.564953491749932,20.219614872453228,6.789992977667048
3.715,39.33549096261276,29.548443551206734,20.220008442436132,6.790157113209466
3.72,39.334023720353464,29.531976404933854,20.220381106717756,6.790327559266045
3.725,39.3325866735799,29.51555196622096,20.220732957746904,6.790504301038936
3.73,39.33117965286615,29.49917014845771,20.221064087741187,6.7906873237627785
3.735,39.32980248952618,29.48283086513374,20.221374588687002,6.790876612704699
3.74,39.32845501561383,29.466534029838677,20.221664552339547,6.791072153164312
3.745,39.327137063922784,29.45027955626214,20.221934070222822,6.791273930473721
3.75,39.325848467986624,29.434067358193722,20.22218323362961,6.791481929997515
3.755,39.32458906207878,29.417897349523027,20.222412133621507,6.791696137132774
3.7600000000000002,39.32335868121255,29.40176944423962,20.222620861028883,6.791916537309065
3.765,39.3221571611411,29.385683556433072,20.222809506450925,6.792143115988442
3.77,39.32098433835748,29.36963960029294,20.222978160255604,6.792375858665448
3.775,39.319840050094605,29.353637490108753,20.22312691257969,6.792614750867113
3.7800000000000002,39.31872413432524,29.33767714027004,20.22325585332875,6.792859778152955
3.785,39.31763642976202,29.32175846526632,20.223365072177145,6.793110926114982
3.79,39.31657677585747,29.305881379687094,20.22345465856803,6.793368180377687
3.795,39.31554501280397,29.290045798221847,20.223524701713366,6.793631526598054
3.8000000000000003,39.31454098153377,29.274251635660058,20.2235752905939,6.793900950465551
3.805,39.31356452371898,29.25849880689119,20.223606513959176,6.79417643770214
3.81,39.31261548177159,29.242787226904696,20.223618460327536,6.794457974062264
3.815,39.31169369884344,29.22711681079001,20.22361121798612,6.794745545332859
3.8200000000000003,39.31079901882627,29.211487473736565,20.22358487499086,6.795039137333346
3.825,39.30993128635166,29.19589913103377,20.22353951916649,6.795338735915636
3.83,39.30909034679107,29.180351698071025,20.223475238106527,6.795644326964128
3.835,39.308276046255834,29.16484509033772,20.223392119173305,6.795955896395707
3.84,39.30748823159713,29.14937922342323,20.22329024949793,6.796273430159749
3.845,39.306726750406014,29.13395401301692,20.223169715980323,6.796596914238113
3.85,39.30599145101344,29.118569374908134,20.223030605289193,6.796926334645152
3.855,39.305282182490195,29.103225224986215,20.22287300386204,6.797261677427702
3.86,39.30459879464694,29.08792147924049,20.222696997905178,6.79760292866509
3.865,39.30394113803422,29.07265805376026,20.22250267339369,6.797950074469131
3.87,39.30330906394243,29.057434864734837,20.22229011607148,6.798303100984125
3.875,39.30270242440184,29.04225182845351,20.222059411451237,6.798661994386863
3.88,39.302121072182594,29.02710886130554,20.22181064481444,6.799026740886622
3.8850000000000002,39.301564860794706,29.012005879780197,20.221543901211376,6.7993973267251695
3.89,39.30103364448804,28.996942800466734,20.22125926546112,6.799773738176758
3.895,39.30052727825234,28.98191954005438,20.22095682215155,6.80015596154813
3.9,39.30004561781722,28.966936015332365,20.22063665563933,6.800543983178515
3.9050000000000002,39.29958851965216,28.951992143189894,20.22029885004993,6.800937789439631
3.91,39.29915584096651,28.937087840616176,20.219943489277608,6.801337366735683
3.915,39.298747439709494,28.92222302470039,20.21957065698542,6.801742701503366
3.92,39.298363174570184,28.90739761263171,20.219180436605228,6.80215378021186
3.9250000000000003,39.29800290497753,28.892611521699294,20.218772911337673,6.802570589362836
3.93,39.297666491100365,28.8778646692923,20.218348164152207,6.802993115490452
3.935,39.29735379384737,28.86315697289986,20.217906277787066,6.803421345161351
3.94,39.29706467486711,28.84848835011109,20.217447334749288,6.803855264974669
3.9450000000000003,39.296798996548,28.833858718615108,20.21697141731471,6.804294861562027
3.95,39.296556622018336,28.81926799620101,20.216478607527957,6.804740121587534
3.955,39.29633741514628,28.804716100757883,20.21596898720246,6.805191031747787
3.96,39.296141240539875,28.790202950274796,20.215442637920432,6.805647578771873
3.9650000000000003,39.295967955519814,28.775728462761002,20.21489964200649,6.806109749010157
3.97,39.29581739241105,28.76129255470788,20.214340084696385,6.8065775272791535
3.975,39.295689415431184,28.74689514125876,20.213764047224874,6.8070508997035954
3.98,39.29558389322034,28.73253613765051,20.213171610117033,6.807529852621368
3.985,39.29550069487018,28.71821545926609,20.21256285366802,6.8080143723968485
3.99,39.29543968992383,28.70393302163459,20.211937857943074,6.808504445420908
3.995,39.29540074837596,28.689688740431215,20.2112967027775,6.80900005811091
4.0,39.29538374067271,28.675482531477282,20.210639467776684,6.809501196910708
4.005,39.29538853771175,28.661314310740224,20.209966232316095,6.81000784829065
4.01,39.295415010842234,28.647183994333588,20.209277075541273,6.8105199987475755
4.015,39.29546303186483,28.633091498517043,20.20857207636784,6.811037634804817
4.0200000000000005,39.2955324730317,28.619036739696362,20.20785131348149,6.8115607430121985
4.025,39.29562320704653,28.605019634423446,20.207114865338,6.812089309946037
4.03,39.29573510706449,28.591040099396306,20.206362810163217,6.8126233222091415
4.035,39.29586804669225,28.577098051459064,20.20559522595307,6.813162766430813
4.04,39.296021899988006,28.563193407601965,20.204812190473564,6.813707629266847
4.045,39.29619654146144,28.549326084961365,20.204013781260787,6.814257897399528
4.05,39.296391846073746,28.535496000819737,20.20320007562089,6.814813557537635
4.055,39.29660768923762,28.52170307260567,20.202371150630118,6.815374596416438
4.0600000000000005,39.29684394681725,28.507947217893868,20.20152708313478,6.815941000797704
4.065,39.29710049512834,28.494228354405152,20.20066794975127,6.816512757469685
4.07,39.2973772109381,28.480546400006453,20.199793826866053,6.81708985324713
4.075,39.297673971465244,28.466901272710825,20.19890479063568,6.8176722749712795
4.08,39.29799065437997,28.45329289067743,20.198000916986768,6.818260009509866
4.085,39.298327137804,28.439721172211556,20.197082281616023,6.818853043757115
4.09,39.298683300310564,28.42618603576459,20.196148959990218,6.8194513646337445
4.095,39.29905902092437,28.412687399934054,20.195201027346208,6.8200549590869635
4.1,39.29945417912165,28.399225183463567,20.194238558690923,6.820663814090474
4.105,39.299868654830135,28.38579930524288,20.193261628801377,6.821277916644471
4.11,39.30030232842906,28.372409684307847,20.192270312224654,6.821897253775641
4.115,39.30075508074916,28.359056239840445,20.191264683277915,6.822521812537164
4.12,39.301226793072686,28.345738891168764,20.1902448160484,6.823151580008711
4.125,39.30171734713337,28.332457557767007,20.189210784393428,6.823786543296446
4.13,39.30222662511646,28.3192121592555,20.188162661940392,6.824426689533025
