time,D
5.4750000000000005,12.702861334551411
5.48,12.703027904177707
5.485,12.703194427476186
5.49,12.70336090445851
5.495,12.70352733513634
5.5,12.703693719521336
5.505,12.703860057625159
5.51,12.704026349459465
5.515,12.704192595035906
5.5200000000000005,12.704358794366138
5.525,12.704524947461811
5.53,12.704691054334576
5.535,12.704857114996079
5.54,12.705023129457965
5.545,12.70518909773188
5.55,12.705355019829465
5.555,12.705520895762362
5.5600000000000005,12.70568672554221
5.565,12.705852509180643
5.57,12.706018246689297
5.575,12.706183938079807
5.58,12.706349583363805
5.585,12.706515182552918
5.59,12.706680735658775
5.595,12.706846242693004
5.6000000000000005,12.707011703667227
5.605,12.70717711859307
5.61,12.707342487482148
5.615,12.707507810346085
5.62,12.707673087196495
5.625,12.707838318044997
5.63,12.708003502903201
5.635,12.708168641782722
5.64,12.708333734695168
5.6450000000000005,12.708498781652148
5.65,12.708663782665267
5.655,12.708828737746133
5.66,12.708993646906345
5.665,12.709158510157508
5.67,12.709323327511218
5.675,12.709488098979072
5.68,12.70965282457267
5.6850000000000005,12.709817504303603
5.69,12.709982138183465
5.695,12.710146726223842
5.7,12.710311268436328
5.705,12.710475764832506
5.71,12.710640215423963
5.715,12.710804620222282
5.72,12.710968979239043
5.7250000000000005,12.711133292485826
5.73,12.711297559974211
5.735,12.711461781715771
5.74,12.711625957722083
5.745,12.711790088004717
5.75,12.711954172575245
5.755,12.712118211445237
5.76,12.712282204626257
5.765,12.712446152129873
5.7700000000000005,12.712610053967648
5.775,12.712773910151142
5.78,12.712937720691917
5.785,12.71310148560153
5.79,12.713265204891538
5.795,12.713428878573495
5.8,12.713592506658955
5.805,12.713756089159467
5.8100000000000005,12.713919626086582
5.815,12.714083117451846
5.82,12.714246563266805
5.825,12.714409963543003
5.83,12.714573318291981
5.835,12.714736627525282
5.84,12.714899891254442
5.845,12.715063109490998
5.8500000000000005,12.715226282246485
5.855,12.715389409532436
5.86,12.715552491360384
5.865,12.715715527741855
5.87,12.715878518688381
5.875,12.716041464211484
5.88,12.71620436432269
5.885,12.71636721903352
5.89,12.716530028355498
5.8950000000000005,12.716692792300138
5.9,12.716855510878961
5.905,12.717018184103479
5.91,12.717180811985207
5.915,12.717343394535657
5.92,12.717505931766338
5.925,12.717668423688758
5.93,12.717830870314424
5.9350000000000005,12.717993271654839
5.94,12.718155627721508
5.945,12.718317938525928
5.95,12.718480204079603
5.955,12.718642424394025
5.96,12.718804599480693
5.965,12.7189667293511
5.97,12.719128814016738
5.9750000000000005,12.719290853489095
5.98,12.719452847779664
5.985,12.719614796899926
5.99,12.719776700861368
5.995,12.719938559675475
6.0,12.720100373353727
6.005,12.7202621419076
6.01,12.720423865348577
6.015000000000001,12.720585543688129
6.0200000000000005,12.720747176937733
6.025,12.72090876510886
6.03,12.72107030821298
6.035,12.721231806261564
6.04,12.721393259266076
6.045,12.721554667237982
6.05,12.721716030188745
6.055,12.721877348129826
6.0600000000000005,12.722038621072688
6.065,12.722199849028785
6.07,12.722361032009575
6.075,12.72252217002651
6.08,12.722683263091046
6.085,12.722844311214631
6.09,12.723005314408715
6.095,12.723166272684745
6.1000000000000005,12.723327186054167
6.105,12.723488054528422
6.11,12.723648878118954
6.115,12.723809656837204
6.12,12.723970390694609
6.125,12.724131079702603
6.13,12.724291723872625
6.135,12.724452323216104
6.140000000000001,12.724612877744473
6.1450000000000005,12.72477338746916
6.15,12.724933852401593
6.155,12.7250942725532
6.16,12.725254647935401
6.165,12.72541497855962
6.17,12.725575264437277
6.175,12.72573550557979
6.18,12.725895701998576
6.1850000000000005,12.726055853705052
6.19,12.726215960710627
6.195,12.726376023026717
6.2,12.726536040664726
6.205,12.726696013636067
6.21,12.726855941952143
6.215,12.727015825624358
6.22,12.727175664664117
6.2250000000000005,12.727335459082818
6.23,12.72749520889186
6.235,12.727654914102642
6.24,12.727814574726557
6.245,12.727974190774999
6.25,12.72813376225936
6.255,12.72829328919103
6.26,12.728452771581397
6.265000000000001,12.728612209441845
6.2700000000000005,12.728771602783763
6.275,12.72893095161853
6.28,12.729090255957528
6.285,12.729249515812135
6.29,12.72940873119373
6.295,12.72956790211369
6.3,12.729727028583385
6.305,12.729886110614189
6.3100000000000005,12.73004514821747
6.315,12.7302041414046
6.32,12.730363090186943
6.325,12.730521994575865
6.33,12.730680854582726
6.335,12.730839670218892
6.34,12.73099844149572
6.345,12.731157168424566
6.3500000000000005,12.731315851016788
6.355,12.73147448928374
6.36,12.731633083236773
6.365,12.731791632887237
6.37,12.731950138246482
6.375,12.732108599325857
6.38,12.732267016136701
6.385,12.732425388690364
6.390000000000001,12.732583716998183
6.3950000000000005,12.732742001071498
6.4,12.732900240921651
6.405,12.733058436559974
6.41,12.733216587997802
6.415,12.733374695246468
6.42,12.733532758317303
6.425,12.733690777221636
6.43,12.733848751970793
6.4350000000000005,12.7340066825761
6.44,12.734164569048882
6.445,12.73432241140046
6.45,12.734480209642152
6.455,12.734637963785278
6.46,12.734795673841155
6.465,12.734953339821098
6.47,12.735110961736419
6.4750000000000005,12.735268539598428
6.48,12.735426073418434
6.485,12.735583563207747
6.49,12.735741008977671
6.495,12.735898410739509
6.5,12.736055768504565
6.505,12.73621308228414
6.51,12.73637035208953
6.515000000000001,12.736527577932032
6.5200000000000005,12.736684759822943
6.525,12.736841897773555
6.53,12.736998991795158
6.535,12.737156041899043
6.54,12.7373130480965
6.545,12.73747001039881
6.55,12.73762692881726
6.555,12.737783803363135
6.5600000000000005,12.73794063404771
6.565,12.738097420882267
6.57,12.738254163878084
6.575,12.738410863046434
6.58,12.738567518398591
6.585,12.738724129945828
6.59,12.738880697699415
6.595,12.739037221670618
6.6000000000000005,12.739193701870702
6.605,12.739350138310938
6.61,12.739506531002581
6.615,12.739662879956898
6.62,12.739819185185144
6.625,12.739975446698578
6.63,12.740131664508457
6.635,12.740287838626033
6.640000000000001,12.740443969062557
6.6450000000000005,12.740600055829281
6.65,12.740756098937453
6.655,12.740912098398319
6.66,12.741068054223124
6.665,12.741223966423112
6.67,12.741379835009523
6.675,12.741535659993598
6.68,12.741691441386573
6.6850000000000005,12.741847179199684
6.69,12.742002873444166
6.695,12.74215852413125
6.7,12.742314131272167
6.705,12.742469694878148
6.71,12.742625214960416
6.715,12.742780691530198
6.72,12.742936124598717
6.7250000000000005,12.743091514177197
6.73,12.743246860276853
6.735,12.743402162908907
6.74,12.743557422084573
6.745,12.743712637815067
6.75,12.743867810111599
6.755,12.744022938985383
6.76,12.744178024447626
6.765000000000001,12.744333066509535
6.7700000000000005,12.744488065182317
6.775,12.744643020477174
6.78,12.744797932405309
6.785,12.74495280097792
6.79,12.74510762620621
6.795,12.74526240810137
6.8,12.745417146674596
6.805,12.745571841937084
6.8100000000000005,12.745726493900023
6.815,12.7458811025746
6.82,12.746035667972006
6.825,12.746190190103427
6.83,12.746344668980043
6.835,12.74649910461304
6.84,12.746653497013597
6.845,12.746807846192892
6.8500000000000005,12.746962152162103
6.855,12.747116414932403
6.86,12.747270634514967
6.865,12.747424810920966
6.87,12.747578944161571
6.875,12.747733034247947
6.88,12.74788708119126
6.885,12.748041085002678
6.890000000000001,12.74819504569336
6.8950000000000005,12.748348963274466
6.9,12.748502837757158
6.905,12.748656669152592
6.91,12.748810457471922
6.915,12.748964202726302
6.92,12.749117904926885
6.925,12.749271564084822
6.93,12.749425180211256
6.9350000000000005,12.749578753317337
6.94,12.749732283414211
6.945,12.749885770513018
6.95,12.750039214624898
6.955,12.750192615760993
6.96,12.75034597393244
6.965,12.750499289150373
6.97,12.750652561425927
6.9750000000000005,12.750805790770233
6.98,12.750958977194424
6.985,12.751112120709625
6.99,12.751265221326964
6.995,12.751418279057566
7.0,12.751571293912553
7.005,12.751724265903048
7.01,12.751877195040171
7.015000000000001,12.752030081335036
7.0200000000000005,12.752182924798763
7.025,12.752335725442464
7.03,12.75248848327725
7.035,12.752641198314237
7.04,12.752793870564526
7.045,12.75294650003923
7.05,12.753099086749451
7.055,12.753251630706295
7.0600000000000005,12.753404131920862
7.065,12.75355659040425
7.07,12.75370900616756
7.075,12.753861379221886
7.08,12.754013709578324
7.085,12.754165997247966
7.09,12.754318242241903
7.095,12.754470444571224
7.1000000000000005,12.754622604247015
7.105,12.754774721280363
7.11,12.754926795682351
7.115,12.755078827464063
7.12,12.755230816636576
7.125,12.755382763210969
7.13,12.75553466719832
7.135,12.755686528609703
7.140000000000001,12.75583834745619
7.1450000000000005,12.755990123748854
7.15,12.756141857498761
7.155,12.756293548716982
7.16,12.756445197414582
7.165,12.756596803602624
7.17,12.756748367292172
7.175,12.756899888494283
7.18,12.757051367220019
7.1850000000000005,12.757202803480434
7.19,12.757354197286586
7.195,12.757505548649526
7.2,12.757656857580306
7.205,12.757808124089976
7.21,12.757959348189585
7.215,12.758110529890176
7.22,12.758261669202795
7.2250000000000005,12.758412766138486
7.23,12.758563820708288
7.235,12.75871483292324
7.24,12.758865802794379
7.245,12.75901673033274
7.25,12.759167615549359
7.255,12.759318458455263
7.26,12.759469259061488
7.265000000000001,12.759620017379058
7.2700000000000005,12.759770733419
7.275,12.759921407192339
7.28,12.760072038710097
7.285,12.760222627983298
7.29,12.760373175022957
7.295,12.760523679840095
7.3,12.760674142445724
7.305,12.76082456285086
7.3100000000000005,12.760974941066516
7.315,12.761125277103702
7.32,12.761275570973424
7.325,12.761425822686693
7.33,12.76157603225451
7.335,12.761726199687878
7.34,12.7618763249978
7.345,12.762026408195277
7.3500000000000005,12.762176449291305
7.355,12.762326448296879
7.36,12.762476405222992
7.365,12.76262632008064
7.37,12.762776192880812
7.375,12.762926023634497
7.38,12.763075812352682
7.385,12.763225559046353
7.390000000000001,12.76337526372649
7.3950000000000005,12.763524926404077
7.4,12.763674547090096
7.405,12.763824125795521
7.41,12.763973662531331
7.415,12.764123157308498
7.42,12.764272610137997
7.425,12.7644220210308
7.43,12.764571389997872
7.4350000000000005,12.764720717050183
7.44,12.764870002198696
7.445,12.76501924545438
7.45,12.765168446828191
7.455,12.765317606331093
7.46,12.765466723974043
7.465,12.765615799767998
7.47,12.765764833723912
7.4750000000000005,12.765913825852737
7.48,12.766062776165427
7.485,12.76621168467293
7.49,12.766360551386192
7.495,12.766509376316161
7.5,12.766658159473781
7.505,12.766806900869993
7.51,12.766955600515738
7.515000000000001,12.767104258421956
7.5200000000000005,12.76725287459958
7.525,12.767401449059548
7.53,12.767549981812794
7.535,12.767698472870249
7.54,12.76784692224284
7.545,12.767995329941497
7.55,12.768143695977148
7.555,12.768292020360713
7.5600000000000005,12.76844030310312
7.565,12.768588544215284
7.57,12.768736743708127
7.575,12.768884901592566
7.58,12.769033017879515
7.585,12.76918109257989
7.59,12.769329125704601
7.595,12.76947711726456
7.6000000000000005,12.769625067270672
7.605,12.769772975733845
7.61,12.769920842664984
7.615,12.770068668074993
7.62,12.77021645197477
7.625,12.770364194375215
7.63,12.770511895287228
7.635,12.770659554721703
7.640000000000001,12.770807172689533
7.6450000000000005,12.770954749201612
7.65,12.771102284268828
7.655,12.771249777902073
7.66,12.77139723011223
7.665,12.771544640910186
7.67,12.771692010306822
7.675,12.771839338313024
7.68,12.771986624939666
7.6850000000000005,12.77213387019763
7.69,12.772281074097789
7.695,12.772428236651018
7.7,12.772575357868192
7.705,12.772722437760176
7.71,12.772869476337846
7.715,12.773016473612063
7.72,12.773163429593696
7.7250000000000005,12.773310344293607
7.73,12.773457217722656
7.735,12.773604049891706
7.74,12.773750840811614
7.745,12.773897590493235
7.75,12.774044298947425
7.755,12.774190966185035
7.76,12.774337592216918
7.765000000000001,12.774484177053923
7.7700000000000005,12.774630720706895
7.775,12.774777223186682
7.78,12.774923684504126
7.785,12.77507010467007
7.79,12.775216483695354
7.795,12.775362821590816
7.8,12.775509118367294
7.805000000000001,12.77565537403562
7.8100000000000005,12.775801588606631
7.815,12.775947762091155
7.82,12.776093894500022
7.825,12.77623998584406
7.83,12.776386036134094
7.835,12.77653204538095
7.84,12.776678013595449
7.845,12.776823940788411
7.8500000000000005,12.776969826970657
7.855,12.777115672153002
7.86,12.77726147634626
7.865,12.777407239561246
7.87,12.777552961808771
7.875,12.777698643099646
7.88,12.777844283444677
7.885,12.777989882854671
7.890000000000001,12.778135441340433
7.8950000000000005,12.778280958912765
7.9,12.778426435582467
7.905,12.77857187136034
7.91,12.77871726625718
7.915,12.778862620283782
7.92,12.779007933450938
7.925,12.779153205769443
7.930000000000001,12.779298437250088
7.9350000000000005,12.779443627903657
7.94,12.779588777740939
7.945,12.779733886772718
7.95,12.779878955009778
7.955,12.780023982462899
7.96,12.780168969142858
7.965,12.780313915060438
7.97,12.78045882022641
7.9750000000000005,12.78060368465155
7.98,12.780748508346631
7.985,12.780893291322423
7.99,12.781038033589692
7.995,12.781182735159206
8.0,12.781327396041732
8.005,12.78147201624803
8.01,12.781616595788863
8.015,12.781761134674992
8.02,12.781905632917173
8.025,12.782050090526162
8.03,12.782194507512715
8.035,12.782338883887581
8.040000000000001,12.782483219661515
8.045,12.782627514845261
8.05,12.782771769449571
8.055,12.782915983485188
8.06,12.783060156962854
8.065,12.783204289893314
8.07,12.783348382287304
8.075,12.783492434155566
8.08,12.783636445508835
8.085,12.783780416357843
8.09,12.783924346713325
8.095,12.784068236586013
8.1,12.784212085986635
8.105,12.784355894925918
8.11,12.784499663414588
8.115,12.78464339146337
8.120000000000001,12.784787079082982
8.125,12.784930726284149
8.13,12.785074333077585
8.135,12.785217899474011
8.14,12.78536142548414
8.145,12.785504911118684
8.15,12.785648356388355
8.155,12.785791761303864
8.16,12.785935125875916
8.165000000000001,12.786078450115218
8.17,12.786221734032475
8.175,12.786364977638389
8.18,12.78650818094366
8.185,12.786651343958987
8.19,12.786794466695065
8.195,12.786937549162593
8.2,12.787080591372261
8.205,12.787223593334764
8.21,12.787366555060787
8.215,12.787509476561022
8.22,12.787652357846154
8.225,12.787795198926867
8.23,12.787937999813844
8.235,12.788080760517765
8.24,12.78822348104931
8.245000000000001,12.788366161419155
8.25,12.788508801637978
8.255,12.78865140171645
8.26,12.788793961665245
8.265,12.788936481495032
8.27,12.789078961205023
8.275,12.789221400755679
8.28,12.789363800151532
8.285,12.789506159402965
8.290000000000001,12.789648478520359
8.295,12.78979075751409
8.3,12.789932996394539
8.305,12.790075195172077
8.31,12.790217353857077
8.315,12.79035947245991
8.32,12.79050155099094
8.325,12.79064358946054
8.33,12.790785587879068
8.335,12.790927546256889
8.34,12.791069464604362
8.345,12.791211342931843
8.35,12.791353181249692
8.355,12.791494979568256
8.36,12.791636737897893
8.365,12.791778456248947
8.370000000000001,12.79192013463177
8.375,12.792061773056703
8.38,12.792203371534091
8.385,12.792344930074277
8.39,12.792486448687598
8.395,12.79262792738439
8.4,12.792769366174987
8.405,12.792910765069724
8.41,12.793052124078933
8.415000000000001,12.793193443212939
8.42,12.79333472248207
8.425,12.793475961896652
8.43,12.793617161467004
8.435,12.793758321203448
8.44,12.793899441116304
8.445,12.794040521215884
8.45,12.794181561512506
8.455,12.794322562016479
8.46,12.794463522738113
8.465,12.794604443687717
8.47,12.794745324875597
8.475,12.794886166312056
8.48,12.795026968007395
8.485,12.795167729971913
8.49,12.79530845221591
8.495000000000001,12.795449134749678
8.5,12.795589777583512
8.505,12.7957303807277
8.51,12.795870944192538
8.515,12.796011467988306
8.52,12.79615195212529
8.525,12.796292396613778
8.53,12.796432801464045
8.535,12.79657316668637
8.540000000000001,12.796713492291031
8.545,12.796853778288304
8.55,12.796994024688459
8.555,12.797134231501769
8.56,12.797274398738498
8.565,12.797414526408915
8.57,12.797554614523282
8.575000000000001,12.797694663091864
8.58,12.797834672124917
8.585,12.797974641632704
8.59,12.798114571625476
8.595,12.798254462113489
8.6,12.798394313106993
8.605,12.79853412461624
8.61,12.798673896651474
8.615,12.798813629222941
8.620000000000001,12.798953322340887
8.625,12.799092976015553
8.63,12.799232590257175
8.635,12.79937216507599
8.64,12.799511700482235
8.645,12.799651196486144
8.65,12.799790653097944
8.655,12.799930070327866
8.66,12.800069448186136
8.665000000000001,12.800208786682978
8.67,12.800348085828617
8.675,12.80048734563327
8.68,12.800626566107155
8.685,12.800765747260492
8.69,12.800904889103492
8.695,12.801043991646369
8.700000000000001,12.801183054899331
8.705,12.801322078872587
8.71,12.801461063576342
8.715,12.8016000090208
8.72,12.801738915216163
8.725,12.80187778217263
8.73,12.802016609900399
8.735,12.802155398409663
8.74,12.80229414771062
8.745000000000001,12.802432857813457
8.75,12.802571528728365
8.755,12.80271016046553
8.76,12.80284875303514
8.765,12.802987306447372
8.77,12.803125820712411
8.775,12.803264295840437
8.78,12.803402731841622
8.785,12.803541128726145
8.790000000000001,12.803679486504176
8.795,12.803817805185886
8.8,12.803956084781444
8.805,12.804094325301014
8.81,12.804232526754761
8.815,12.804370689152849
8.82,12.804508812505437
8.825000000000001,12.804646896822682
8.83,12.80478494211474
8.835,12.804922948391766
8.84,12.80506091566391
8.845,12.805198843941323
8.85,12.805336733234151
8.855,12.80547458355254
8.86,12.805612394906635
8.865,12.805750167306574
8.870000000000001,12.8058879007625
8.875,12.806025595284547
8.88,12.80616325088285
8.885,12.806300867567543
8.89,12.806438445348759
8.895,12.806575984236623
8.9,12.806713484241264
8.905,12.806850945372805
8.91,12.80698836764137
8.915000000000001,12.807125751057079
8.92,12.80726309563005
8.925,12.8074004013704
8.93,12.80753766828824
8.935,12.807674896393687
8.94,12.807812085696849
8.945,12.807949236207833
8.950000000000001,12.808086347936745
8.955,12.808223420893691
8.96,12.80836045508877
8.965,12.808497450532082
8.97,12.808634407233727
8.975,12.808771325203798
8.98,12.808908204452388
8.985,12.80904504498959
8.99,12.809181846825494
8.995000000000001,12.809318609970184
9.0,12.809455334433748
9.005,12.809592020226267
9.01,12.809728667357824
9.015,12.809865275838495
9.02,12.810001845678359
9.025,12.810138376887489
9.03,12.81027486947596
9.035,12.810411323453838
9.040000000000001,12.810547738831197
9.045,12.8106841156181
9.05,12.810820453824611
9.055,12.810956753460795
9.06,12.81109301453671
9.065,12.811229237062413
9.07,12.811365421047961
9.075000000000001,12.811501566503408
9.08,12.811637673438806
9.085,12.811773741864204
9.09,12.81190977178965
9.095,12.812045763225191
9.1,12.812181716180866
9.105,12.812317630666723
9.11,12.812453506692794
9.115,12.812589344269123
9.120000000000001,12.81272514340574
9.125,12.812860904112679
9.13,12.812996626399972
9.135,12.813132310277648
9.14,12.813267955755736
9.145,12.813403562844254
9.15,12.813539131553231
9.155,12.813674661892685
9.16,12.813810153872636
9.165000000000001,12.813945607503097
9.17,12.814081022794086
9.175,12.814216399755614
9.18,12.81435173839769
9.185,12.814487038730322
9.19,12.814622300763519
9.195,12.81475752450728
9.200000000000001,12.814892709971613
9.205,12.81502785716651
9.21,12.815162966101976
9.215,12.815298036788004
9.22,12.815433069234585
9.225,12.815568063451714
9.23,12.815703019449378
9.235,12.815837937237564
9.24,12.815972816826259
9.245000000000001,12.816107658225446
9.25,12.816242461445103
9.255,12.816377226495213
9.26,12.816511953385751
9.265,12.816646642126692
9.27,12.816781292728006
9.275,12.816915905199668
9.28,12.817050479551645
9.285,12.817185015793902
9.290000000000001,12.817319513936404
9.295,12.817453973989114
9.3,12.817588395961991
9.305,12.817722779864994
9.31,12.81785712570808
9.315,12.8179914335012
9.32,12.81812570325431
9.325000000000001,12.818259934977355
9.33,12.818394128680287
9.335,12.81852828437305
9.34,12.818662402065586
9.345,12.818796481767839
9.35,12.818930523489746
9.355,12.819064527241247
9.36,12.819198493032275
9.365,12.819332420872763
9.370000000000001,12.819466310772643
9.375,12.819600162741844
9.38,12.819733976790292
9.385,12.819867752927914
9.39,12.820001491164632
9.395,12.820135191510364
9.4,12.820268853975032
9.405,12.82040247856855
9.41,12.820536065300834
9.415000000000001,12.820669614181794
9.42,12.820803125221344
9.425,12.82093659842939
9.43,12.821070033815836
9.435,12.82120343139059
9.44,12.821336791163551
9.445,12.82147011314462
9.450000000000001,12.821603397343695
9.455,12.821736643770672
9.46,12.821869852435444
9.465,12.822003023347902
9.47,12.822136156517935
9.475,12.822269251955433
9.48,12.822402309670279
9.485,12.822535329672355
9.49,12.822668311971546
9.495000000000001,12.822801256577728
9.5,12.82293416350078
9.505,12.823067032750572
9.51,12.823199864336983
9.515,12.823332658269882
9.52,12.823465414559134
9.525,12.82359813321461
9.53,12.823730814246172
9.535,12.823863457663684
9.540000000000001,12.823996063477006
9.545,12.824128631695993
9.55,12.824261162330506
9.555,12.824393655390397
9.56,12.824526110885516
9.565,12.824658528825715
9.57,12.824790909220843
9.575000000000001,12.824923252080742
9.58,12.82505555741526
9.585,12.825187825234234
9.59,12.825320055547508
9.595,12.825452248364916
9.6,12.825584403696295
9.605,12.825716521551477
9.61,12.825848601940296
9.615,12.825980644872578
9.620000000000001,12.826112650358152
9.625,12.82624461840684
9.63,12.826376549028467
9.635,12.826508442232855
9.64,12.82664029802982
9.645,12.826772116429181
9.65,12.82690389744075
9.655,12.827035641074342
9.66,12.827167347339765
9.665000000000001,12.82729901624683
9.67,12.82743064780534
9.675,12.8275622420251
9.68,12.827693798915915
9.685,12.827825318487582
9.69,12.827956800749899
9.695,12.828088245712662
9.700000000000001,12.828219653385665
9.705,12.8283510237787
9.71,12.828482356901555
9.715,12.82861365276402
9.72,12.828744911375878
9.725,12.828876132746913
9.73,12.829007316886907
9.735,12.82913846380564
9.74,12.829269573512885
9.745000000000001,12.82940064601842
9.75,12.82953168133202
9.755,12.829662679463452
9.76,12.829793640422485
9.765,12.829924564218887
9.77,12.830055450862423
9.775,12.830186300362854
9.78,12.83031711272994
9.785,12.830447887973442
9.790000000000001,12.830578626103115
9.795,12.830709327128712
9.8,12.830839991059985
9.805,12.830970617906686
9.81,12.831101207678563
9.815,12.831231760385359
9.82,12.831362276036819
9.825000000000001,12.831492754642685
9.83,12.831623196212698
9.835,12.831753600756594
9.84,12.831883968284107
9.845,12.832014298804973
9.85,12.832144592328921
9.855,12.832274848865683
9.86,12.832405068424984
9.865,12.83253525101655
9.870000000000001,12.832665396650103
9.875,12.832795505335364
9.88,12.832925577082053
9.885,12.833055611899884
9.89,12.833185609798575
9.895,12.833315570787835
9.9,12.833445494877378
9.905,12.83357538207691
9.91,12.833705232396138
9.915000000000001,12.833835045844767
9.92,12.833964822432497
9.925,12.83409456216903
9.93,12.834224265064064
9.935,12.834353931127293
9.94,12.834483560368412
9.945,12.834613152797115
9.950000000000001,12.834742708423088
9.955,12.83487222725602
9.96,12.835001709305596
9.965,12.8351311545815
9.97,12.835260563093412
9.975,12.835389934851014
9.98,12.835519269863982
9.985,12.83564856814199
9.99,12.835777829694711
9.995000000000001,12.835907054531816
10.0,12.836036242662976
