time,N,I
2.58,64.18980135388809,13.077702295779533
2.585,64.18792162377501,13.08765489843298
2.59,64.1860335825531,13.09761142065219
2.595,64.18413723977967,13.107571860251849
2.6,64.18223260500284,13.117536215041508
2.605,64.18031968776137,13.127504482825579
2.61,64.17839849758482,13.137476661403333
2.615,64.17646904399345,13.14745274856891
2.62,64.17453133649826,13.157432742111299
2.625,64.17258538460098,13.16741663981436
2.63,64.17063119779405,13.177404439456815
2.6350000000000002,64.16866878556068,13.187396138812243
2.64,64.16669815737477,13.197391735649083
2.645,64.16471932270096,13.207391227730643
2.65,64.16273229099464,13.217394612815086
2.6550000000000002,64.1607370717019,13.227401888655443
2.66,64.1587336742596,13.237413052999596
2.665,64.15672210809528,13.247428103590298
2.67,64.15470238262725,13.25744703816516
2.6750000000000003,64.15267450726452,13.267469854456658
2.68,64.15063849140687,13.277496550192124
2.685,64.14859434444476,13.287527123093753
2.69,64.14654207575941,13.297561570878605
2.695,64.14448169472278,13.307599891258596
2.7,64.14241321069753,13.31764208194051
2.705,64.14033663303707,13.32768814062599
2.71,64.13825197108554,13.337738065011536
2.715,64.13615923417778,13.347791852788514
2.72,64.13405843163942,13.357849501643155
2.725,64.13194957278675,13.367911009256543
2.73,64.12983266692686,13.37797637330463
2.735,64.1277077233575,13.388045591458228
2.74,64.12557475136721,13.398118661383009
2.745,64.12343376023522,13.408195580739509
2.75,64.1212847592315,13.41827634718312
2.755,64.11912775761675,13.428360958364104
2.7600000000000002,64.11696276464244,13.43844941192758
2.765,64.11478978955068,13.448541705513527
2.77,64.11260884157441,13.45863783675679
2.775,64.11041992993724,13.468737803287068
2.7800000000000002,64.1082230638535,13.47884160272893
2.785,64.10601825252829,13.488949232701804
2.79,64.1038055054023,13.499060690864
2.795,64.10158483265353,13.509175975003444
2.8000000000000003,64.099356243195,13.519295082677697
2.805,64.09711974576798,13.529418011409646
2.81,64.09487534910723,13.539544758717172
2.815,64.09262306194098,13.54967532211315
2.82,64.09036289299097,13.559809699105442
2.825,64.08809485097242,13.569947887196909
2.83,64.08581894459408,13.580089883885405
2.835,64.08353518255814,13.590235686663773
2.84,64.08124357356029,13.600385293019851
2.845,64.07894412628974,13.610538700436473
2.85,64.07663684942919,13.62069590639146
2.855,64.0743217516548,13.630856908357629
2.86,64.07199884163626,13.641021703802789
2.865,64.06966812803671,13.651190290189744
2.87,64.06732961951283,13.66136266497629
2.875,64.06498332471476,13.671538825615213
2.88,64.06262925228614,13.681718769554298
2.8850000000000002,64.0602674108641,13.691902494236317
2.89,64.05789780907926,13.702089997099037
2.895,64.05552045555577,13.712281275575219
2.9,64.05313535891119,13.722476327092616
2.9050000000000002,64.05074252775665,13.732675149073977
2.91,64.04834197069674,13.742877738937034
2.915,64.04593369632954,13.753084094094525
2.92,64.04351771324663,13.763294211954173
2.9250000000000003,64.04109403003308,13.773508089918696
2.93,64.03866265526744,13.783725725385803
2.935,64.0362235975218,13.793947115748201
2.94,64.03377686536165,13.804172258393583
2.945,64.03132246734607,13.814401150704642
2.95,64.02886041202757,13.824633790059057
2.955,64.02639070795219,13.834870173829506
2.96,64.02391336365942,13.845110299383656
2.965,64.02142838768228,13.855354164084167
2.97,64.01893578854727,13.865601765288696
2.975,64.01643557477438,13.875853100349888
2.98,64.01392775487707,13.886108166615385
2.985,64.01141233736236,13.896366961427816
2.99,64.00888933073067,13.906629482124812
2.995,64.00635874347599,13.916895726038987
3.0,64.00382058408574,13.927165690497958
3.005,64.00127486104088,13.937439372824324
3.0100000000000002,63.99872158281587,13.947716770335687
3.015,63.99616075787859,13.957997880344633
3.02,63.993592394690495,13.96828270015875
3.025,63.991016501706476,13.978571227080613
3.0300000000000002,63.98843308737494,13.98886345840779
3.035,63.98584216013779,13.999159391432844
3.04,63.98324372843041,14.00945902344333
3.045,63.98063780068167,14.019762351721797
3.0500000000000003,63.97802438531395,14.030069373545786
3.055,63.97540349074311,14.040380086187827
3.06,63.97277512537851,14.050694486915454
3.065,63.970139297623,14.06101257299118
3.0700000000000003,63.967496015872904,14.071334341672522
3.075,63.96484528851807,14.081659790211983
3.08,63.962187123941824,14.091988915857064
3.085,63.959521530520966,14.102321715850254
3.09,63.95684851662581,14.112658187429039
3.095,63.954168090620165,14.122998327825899
3.1,63.95148026086132,14.133342134268299
3.105,63.94878503570005,14.143689603978704
3.11,63.94608242348064,14.15404073417457
3.115,63.943372432540855,14.16439552206835
3.12,63.94065507121196,14.174753964867481
3.125,63.9379303478187,14.185116059774401
3.13,63.93519827067933,14.195481803986535
3.1350000000000002,63.932458848105576,14.205851194696308
3.14,63.92971208840268,14.216224229091129
3.145,63.92695799986935,14.226600904353408
3.15,63.924196590797806,14.236981217660542
3.1550000000000002,63.921427869473746,14.247365166184927
3.16,63.91865184417638,14.257752747093946
3.165,63.91586852317839,14.268143957549977
3.17,63.913077914745955,14.278538794710395
3.1750000000000003,63.91028002713875,14.288937255727559
3.18,63.907474868609945,14.299339337748828
3.185,63.90466244740619,14.309745037916553
3.19,63.90184277176765,14.320154353368077
3.1950000000000003,63.89901584992794,14.330567281235737
3.2,63.89618169011422,14.340983818646858
3.205,63.89334030054711,14.351403962723767
3.21,63.890491689440715,14.361827710583773
3.215,63.887635865002665,14.372255059339189
3.22,63.88477283543404,14.382686006097313
3.225,63.88190260892946,14.39312054796044
3.23,63.87902519367699,14.403558682025851
3.235,63.87614059785821,14.414000405385833
3.24,63.873248829648205,14.424445715127655
3.245,63.87034989721553,14.43489460833358
3.25,63.867443808722236,14.445347082080872
3.255,63.86453057232388,14.455803133441776
3.2600000000000002,63.86161019616949,14.46626275948354
3.265,63.8586826884016,14.476725957268398
3.27,63.855748057156234,14.487192723853582
3.275,63.85280631056291,14.497663056291312
3.2800000000000002,63.84985745674464,14.50813695162881
3.285,63.846901503817904,14.518614406908277
3.29,63.84393845989271,14.529095419166921
3.295,63.840968333072546,14.539579985436932
3.3000000000000003,63.837991131454366,14.5500681027455
3.305,63.83500686312866,14.560559768114803
3.31,63.83201553617938,14.571054978562017
3.315,63.829017158683975,14.581553731099307
3.3200000000000003,63.82601173871339,14.592056022733834
3.325,63.822999284332056,14.602561850467747
3.33,63.81997980359792,14.613071211298191
3.335,63.816953304562375,14.623584102217308
3.34,63.81391979527036,14.634100520212224
3.345,63.81087928376026,14.644620462265067
3.35,63.807831778063985,14.65514392535295
3.355,63.80477728620691,14.665670906447986
3.36,63.801715816207924,14.676201402517275
3.365,63.7986473760794,14.686735410522914
3.37,63.79557197382721,14.697272927421992
3.375,63.79248961745069,14.707813950166589
3.38,63.78940031494271,14.718358475703779
3.3850000000000002,63.786304074289596,14.728906500975633
3.39,63.78320090347119,14.739458022919205
3.395,63.78009081046082,14.750013038466554
3.4,63.776973803225296,14.760571544544721
3.4050000000000002,63.77384988972493,14.771133538075748
3.41,63.77071907791352,14.781699015976667
3.415,63.76758137573837,14.792267975159502
3.42,63.76443679114025,14.802840412531271
3.4250000000000003,63.761285332053454,14.813416324993986
3.43,63.75812700640574,14.823995709444647
3.435,63.754961822118375,14.834578562775253
3.44,63.75178978710611,14.845164881872794
3.4450000000000003,63.748610909277204,14.855754663619251
3.45,63.745425196533375,14.8663479048916
3.455,63.74223265676987,14.87694460256181
3.46,63.7390332978754,14.88754475349684
3.465,63.735827127732186,14.898148354558646
3.47,63.73261415421593,14.908755402604175
3.475,63.72939438519584,14.919365894485367
3.48,63.72616782853459,14.929979827049152
3.485,63.722934492088385,14.94059719713746
3.49,63.71969438370688,14.951218001587208
3.495,63.71644751123325,14.961842237230307
3.5,63.71319388250415,14.972469900893664
3.505,63.709933505349746,14.983100989399173
3.5100000000000002,63.70666638759366,14.993735499563728
3.515,63.70339253705304,15.00437342819921
