time,P,Z,L,B
2.1550000000000002,19.626639879355114,54.616125821801674,29.650922706509217,25.120691972429267
2.16,19.559855888861946,54.607864923923366,29.664314219958083,25.148666279619313
2.165,19.49334625468481,54.59938616860614,29.677667484062514,25.176643584076096
2.17,19.427110001329513,54.59069058438123,29.690982605832385,25.204623725126176
2.1750000000000003,19.361146154176208,54.58177919913904,29.70425969220329,25.23260654209577
2.18,19.295453739479385,54.57265304012917,29.717498850036556,25.26059187431072
2.185,19.230031784367853,54.56331313396034,29.73070018611923,25.28857956109652
2.19,19.164879316844768,54.55376050660049,29.74386380716408,25.3165694417783
2.195,19.099995365787613,54.54399618337669,29.756989819809615,25.34456135568084
2.2,19.035378960948208,54.53402118897519,29.770078330620063,25.37255514212855
2.205,18.971029132952715,54.52383654744141,29.78312944608537,25.400550640445495
2.21,18.90694491330162,54.513443282179935,29.79614327262121,25.428547689955366
2.215,18.843125334369745,54.502842415954525,29.809119916569,25.45654612998151
2.22,18.779569429406244,54.49203497088809,29.822059484195865,25.484545799846913
2.225,18.71627623253462,54.48102196846274,29.834962081694655,25.51254653887419
2.23,18.6532447787527,54.46980442951972,29.84782781518396,25.540548186385614
2.235,18.590474103932642,54.458383374259455,29.860656790708088,25.56855058170309
2.24,18.52796324482093,54.44675982224154,29.873449114237072,25.59655356414817
2.245,18.46571123903842,54.434934792384745,29.88620489166667,25.62455697304204
2.25,18.40371712508026,54.422909302967,29.898924228818363,25.652560647705535
2.255,18.34197994231595,54.41068437162539,29.911607231439373,25.680564427459128
2.2600000000000002,18.28049873098933,54.398261015356205,29.92425400520263,25.70856815162294
2.265,18.219272532218564,54.385640250514854,29.936864655706803,25.736571659516724
2.27,18.15830038799616,54.372823092815956,29.94943928847628,25.76457479045988
2.275,18.09758134118895,54.359810557333276,29.961978008961175,25.792577383771444
2.2800000000000002,18.0371144355381,54.346603658499745,29.97448092253733,25.82057927877011
2.285,17.976898715659132,54.33320341010749,29.986948134506317,25.848580314774193
2.29,17.916933227041877,54.319610825307755,29.99937975009542,25.87658033110166
2.295,17.857217016050505,54.30582691661101,30.011775874457673,25.904579167070118
2.3000000000000003,17.79774912992353,54.29185269588685,30.024136612671807,25.932576661996823
2.305,17.738528616773806,54.27768917436407,30.0364620697423,25.960572655198654
2.31,17.679554525588497,54.263337362630594,30.048752350599344,25.98856698599215
2.315,17.620825906229122,54.24879827063355,30.061007560098872,26.016559493693485
2.32,17.56234180943153,54.23407290767921,30.073227803022522,26.044550017618473
2.325,17.504101286805888,54.21916228243304,30.08541318407768,26.07253839708257
2.33,17.44610339083673,54.20406740291965,30.097563807897437,26.10052447140088
2.335,17.388347174882902,54.18878927652282,30.109679779040626,26.128508079888135
2.34,17.33083174440031,54.173328787579074,30.121761192144312,26.156489089130122
2.345,17.27355620945836,54.157686801656375,30.13380814031532,26.184467368989452
2.35,17.216519631920207,54.14186429793951,30.145820725789346,26.212442763345308
2.355,17.159721076246377,54.125862253009686,30.15779905058335,26.240415116323344
2.36,17.10315960949537,54.10968164084318,30.16974321649545,26.268384272295943
2.365,17.04683430132364,54.09332343281135,30.181653325104904,26.296350075882255
2.37,16.990744223985615,54.076788597680675,30.193529477772124,26.324312371948164
2.375,16.934888452333677,54.06007810161267,30.205371775638675,26.352271005606305
2.38,16.87926606381818,54.04319290816396,30.217180319627268,26.38022582221607
2.3850000000000002,16.823876138487428,54.026133978286246,30.22895521044176,26.408176667383596
2.39,16.76871775898771,54.008902270326324,30.240696548567172,26.43612338696176
2.395,16.713790010563255,53.99149874002606,30.252404434269664,26.464065827050202
2.4,16.659091981056267,53.973924340522416,30.264078967596543,26.4920038339953
2.4050000000000002,16.60462276090691,53.956180022347425,30.275720248376278,26.519937254390186
2.41,16.550381443153324,53.938266733428215,30.28732837621848,26.547865935074736
2.415,16.49636712343159,53.92018541908699,30.298903450513908,26.57578972313558
2.42,16.44257889997577,53.90193702204105,30.31044557043448,26.603708465906088
2.4250000000000003,16.389015873617875,53.88352248240275,30.32195483493326,26.631622010966392
2.43,16.335677147787898,53.86494273767958,30.333431342744454,26.659530206143362
2.435,16.28256182851378,53.846198722774055,30.344875192383427,26.68743289951062
2.44,16.229669024421433,53.827291369983826,30.356286482146697,26.715329939388532
2.445,16.176997846734725,53.808221609001585,30.36766531011192,26.743221174344225
2.45,16.124547409275486,53.788990366915144,30.37901177413792,26.771106453191564
2.455,16.072316828463528,53.76959856820737,30.390325971864648,26.798985624991165
2.46,16.02030522331661,53.75004713475624,30.401608000713228,26.82685853905039
2.465,15.96851171545045,53.73033698583478,30.412857957885915,26.85472504492336
2.47,15.91693542907874,53.710469038111135,30.424075940366127,26.88258499241093
2.475,15.865575491013137,53.690444205648525,30.435262044918428,26.910438231560715
2.48,15.814431030663254,53.67026339990524,30.446416368088528,26.93828461266707
2.485,15.763501180036668,53.64992752973466,30.457539006203294,26.966123986271107
2.49,15.71278507373892,53.62943750138527,30.46863005537074,26.993956203160685
2.495,15.662281848973521,53.6087942185006,30.479689611480026,27.021781114370405
2.5,15.611990645541935,53.5879985821193,30.49071777020147,27.049598571181622
2.505,15.561910605843597,53.56705149067508,30.501714626986537,27.077408425122442
2.5100000000000002,15.512040874875897,53.54595383999674,30.51268027706784,27.105210527967717
2.515,15.4623806002342,53.52470652330818,30.52361481545914,27.13300473173904
2.52,15.412928932111825,53.503310431228364,30.534518336955355,27.160790888704764
2.525,15.36368502330006,53.48176645177134,30.545390936132545,27.188568851379987
2.5300000000000002,15.314648029188145,53.460075470346254,30.55623270734793,27.216338472526555
2.535,15.265817107763304,53.43823836975733,30.567043744739873,27.24409960515306
2.54,15.217191419610703,53.41625603020387,30.577824142227886,27.27185210251485
2.545,15.168770127913486,53.39412932928027,30.588573993512636,27.29959581811401
2.5500000000000003,15.12055239845275,53.37185914197599,30.599293392075936,27.327330605699387
2.555,15.072537399607564,53.349446340675605,30.60998243118075,27.35505631926657
2.56,15.024724302354958,53.32689179515876,30.620641203871198,27.38277281305789
2.565,14.977112280269917,53.30419637260016,30.63126980297254,27.41047994156244
2.57,14.929700509525404,53.28136093756964,30.64186832109119,27.438177559516053
2.575,14.882488168892326,53.25838635203207,30.65243685061472,27.465865521901314
2.58,14.835474439739576,53.23527347534744,30.662975483711836,27.49354368394755
2.585,14.788658506033997,53.212023164270825,30.673484312332413,27.52121190113085
2.59,14.742039554340392,53.18863627295235,30.68396342820746,27.548870029174036
2.595,14.695616773821534,53.16511365293725,30.694412922849143,27.576517924046698
2.6,14.649389356238164,53.14145615316585,30.704832887550776,27.604155441965148
2.605,14.603356495948974,53.11766461997354,30.715223413386827,27.63178243939247
2.61,14.557517389910629,53.0937398970908,30.725584591212915,27.659398773038486
2.615,14.511871237677747,53.0696828256432,30.7359165116658,27.687004299859773
2.62,14.466417241402926,53.045494244151385,30.746219265163397,27.714598877059643
2.625,14.421154605836712,53.021174988531094,30.756492941904778,27.742182362088176
2.63,14.37608253832762,52.99672589209314,30.766737631870154,27.769754612642185
2.6350000000000002,14.331200248822125,52.97214778554343,30.776953424820892,27.79731548666524
2.64,14.286506949864675,52.94744149698294,30.78714041029951,27.824864842347658
2.645,14.242001856597671,52.92260785190775,30.797298677629673,27.852402538126498
2.65,14.197684186761483,52.89764767320901,30.807428315916194,27.879928432685578
2.6550000000000002,14.153553160694436,52.872561781172955,30.817529414045044,27.907442384955463
2.66,14.109608001332834,52.84735099348091,30.827602060683336,27.934944254113457
2.665,14.065847934210929,52.82201612520928,30.83764634427934,27.96243389958362
2.67,14.022272187460944,52.79655798882955,30.847662353062468,27.989911181036764
2.6750000000000003,13.97887999181306,52.770977394208295,30.85765017504329,28.017375958390442
2.68,13.93567058059543,52.74527514860718,30.86760989801352,28.04482809180896
2.685,13.892643189734164,52.71945205668293,30.877541609546025,28.072267441703374
2.69,13.849797057753335,52.69350892048739,30.887445396994828,28.09969386873148
2.695,13.80713142577498,52.667446539467456,30.897321347495087,28.127107233797837
2.7,13.764645537519097,52.64126571046511,30.90716954796312,28.15450739805374
2.705,13.72233863930366,52.61496722771746,30.9169900850964,28.18189422289724
2.71,13.68020998004459,52.58855188285664,30.926783045373544,28.209267569973132
2.715,13.63825881125578,52.56202046490991,30.936548515054312,28.236627301172962
2.72,13.59648438704908,52.535373760299585,30.946286580179624,28.263973278635028
2.725,13.554885964134314,52.50861255284309,30.955997326571552,28.291305364744364
2.73,13.513462801819259,52.48173762375292,30.965680839833308,28.318623422132767
2.735,13.47221416200966,52.45474975163665,30.97533720534926,28.345927313678775
2.74,13.431139309209222,52.427649712496944,30.984966508284927,28.373216902507686
2.745,13.390237510519622,52.40043827973156,30.99456883358698,28.40049205199152
2.75,13.34950803564049,52.37311622413333,31.00414426598323,28.42775262574908
2.755,13.308950156869425,52.34568431389015,31.013692889982643,28.45499848764589
2.7600000000000002,13.268563149101983,52.31814331458504,31.023214789875347,28.48222950179424
2.765,13.228346289831695,52.290493989196094,31.032710049732604,28.50944553255316
2.77,13.188298859150045,52.26273709809645,31.04217875340683,28.536646444528426
2.775,13.148420139746484,52.234873399054386,31.051620984531596,28.563832102572572
2.7800000000000002,13.108709416908422,52.206903647233226,31.061036826521622,28.591002371784878
2.785,13.069165978521244,52.17882859519139,31.07042636257277,28.618157117511362
2.79,13.029789115068288,52.15064899288239,31.079789675662067,28.64529620534481
2.795,12.990578085588673,52.122365601698334,31.089126849027192,28.67241951190575
2.8000000000000003,12.951532144088686,52.093979177591414,31.09843796528112,28.69952691778733
2.805,12.912650586204268,52.06549045442411,31.10772310597662,28.72661829227304
2.81,12.873932710094662,52.03690016347632,31.116982352446193,28.753693505007124
2.815,12.83537781637739,52.00820903347503,31.126215785803236,28.78075242601454
2.82,12.796985208128259,51.97941779059425,31.135423486942035,28.807794925700996
2.825,12.75875419088135,51.950527158455024,31.144605536537764,28.834820874852923
2.83,12.72068407262903,51.92153785812547,31.153762015046485,28.86183014463749
2.835,12.682774163821938,51.89245060812072,31.16289300270515,28.88882260660261
2.84,12.645023777368994,51.86326612440297,31.17199857953161,28.91579813267691
2.845,12.607432228637396,51.83398512038146,31.18107882532459,28.942756595169772
2.85,12.56999883545263,51.80460830691247,31.190133819663718,28.9696978667713
2.855,12.532722918098447,51.77513639229932,31.1991636419095,28.996621820552335
2.86,12.495603799316884,51.745570082292396,31.208168371203342,29.023528329964453
2.865,12.458640804308256,51.71591008008909,31.217148086467535,29.05041726883997
2.87,12.421833260731162,51.68615708633388,31.226102866405256,29.077288511391924
2.875,12.385180498702473,51.65631179911826,31.23503278950058,29.104141932214095
2.88,12.348681850797341,51.626374913980776,31.243937934018465,29.130977406281
2.8850000000000002,12.312336652049197,51.59634712390704,31.252818378004758,29.15779480894789
2.89,12.276144239949755,51.56622911932968,31.261674199286205,29.18459401595074
2.895,12.240103954449003,51.53602158812837,31.270505475470426,29.211374903406266
2.9,12.20421513795521,51.50572521562986,31.279312283945945,29.23813734781193
2.9050000000000002,12.16847713533492,51.47534068460791,31.28809470188217,29.264881226045908
2.91,12.132889293912966,51.44486867528334,31.296852806229396,29.29160641536712
2.915,12.09745096347245,51.414309865324014,31.30558667371881,29.31831279341522
2.92,12.062161496254758,51.38366492984484,31.31429638086249,29.345000238210602
2.9250000000000003,12.027020246959552,51.35293454140777,31.322982003953406,29.37166862815439
2.93,11.992026572744777,51.3221193700218,31.331643619065407,29.398317842028433
2.935,11.957179833226656,51.29122008314298,31.340281302053242,29.424947758995327
2.94,11.922479390479687,51.26023734567439,31.348895128552545,29.451558258598396
2.945,11.88792460903665,51.22917181996616,31.357485173979843,29.4781492207617
2.95,11.853514855888603,51.198024165815475,31.366051513532547,29.50472052579004
2.955,11.81924950048489,51.166795040466546,31.37459422218896,29.53127205436894
2.96,11.78512791473312,51.13548509861065,31.38311337470828,29.557803687564668
2.965,11.751149472999195,51.104094992386095,31.391609045630588,29.584315306824212
2.97,11.717313552107285,51.07262537137822,31.40008130927686,29.610806793975314
2.975,11.683619531339849,51.04107688261946,31.408530239748952,29.637278031226437
2.98,11.650066792437617,51.00945017058923,31.416955910929616,29.663728901166778
2.985,11.6166547195996,50.97774587721403,31.425358396482498,29.690159286766278
2.99,11.583382699483089,50.945964641867405,31.43373776985213,29.716569071375606
2.995,11.550250121203657,50.91410710136992,31.442094104263926,29.742958138726163
3.0,11.517256376335153,50.88217388998921,31.4504274727242,29.769326372930088
3.005,11.484400858909703,50.850165639439936,31.458737948020154,29.795673658480254
3.0100000000000002,11.451682965417712,50.818082978883815,31.467025602719875,29.82199988025027
3.015,11.41910209480787,50.785926534929615,31.47529050917234,29.848304923494478
3.02,11.386657648487143,50.75369693163313,31.48353273950742,29.87458867384795
3.025,11.35434903032077,50.72139479049721,31.491752365635875,29.900851017326495
3.0300000000000002,11.322175646632278,50.689020730471746,31.499949459249347,29.927091840326668
3.035,11.290136906203468,50.656575367953685,31.50812409182038,29.953311029625734
3.04,11.258232220274422,50.624059316787,31.5162763346024,29.979508472381713
3.045,11.2264610025435,50.59147318826273,31.524406258629718,30.005684056133354
3.0500000000000003,11.194822669167339,50.55881759111894,31.532513934717542,30.031837668800136
3.055,11.16331663876086,50.52609313154075,31.540599433461974,30.05796919868228
3.06,11.131942332397259,50.49330041316031,31.548662825239994,30.08407853446073
3.065,11.100699173608014,50.460440037056856,31.556704180209476,30.11016556519717
3.0700000000000003,11.069586588382874,50.42751260175661,31.564723568309187,30.13623018033403
3.075,11.038604005169882,50.39451870323288,31.572721059258782,30.162272269694455
3.08,11.007750854875347,50.36145893490602,31.580696722558802,30.188291723482337
3.085,10.97702657086386,50.328333887643396,31.58865062749068,30.214288432282295
3.09,10.946430588958295,50.29514414975945,31.596582843116742,30.24026228705969
3.095,10.915962347439798,50.261890307015655,31.604493438280198,30.266213179160612
3.1,10.885621287047805,50.22857294262053,31.612382481605152,30.292141000311883
3.105,10.85540685098002,50.19519263722965,31.620250041496597,30.318045642621065
3.11,10.825318484892431,50.161749968945614,31.628096186140407,30.343926998576457
3.115,10.795355636899302,50.12824551331808,31.63592098350336,30.36978496104708
3.12,10.765517757573186,50.09467984334375,31.643724501333118,30.395619423282703
3.125,10.735804299944899,50.06105352946636,31.651506807158224,30.421430278913817
3.13,10.70621471950355,50.02736713957672,31.659267968288123,30.447217421951663
3.1350000000000002,10.676748474196515,49.99362123901264,31.66700805181314,30.4729807467882
3.14,10.647405024429464,49.95981639055902,31.674727124604498,30.498720148196128
3.145,10.618183833066333,49.92595315444777,31.682425253314303,30.524435521328886
3.15,10.589084365429342,49.89203208835786,31.690102504375556,30.550126761720644
3.1550000000000002,10.560106089298987,49.858053747415305,31.69775894400214,30.575793765286303
3.16,10.53124847491405,49.82401868419317,31.705394638188835,30.6014364283215
3.165,10.502510994971583,49.789927448711545,31.71300965271131,30.627054647502604
3.17,10.473893124626928,49.755780588437595,31.720604053126117,30.65264831988673
3.1750000000000003,10.44539434149369,49.721578648285494,31.728177904770703,30.678217342911715
3.18,10.417014125643771,49.6873221706165,31.735731272763406,30.703761614396132
3.185,10.388751959607342,49.65301169523887,31.74326422200345,30.729281032539294
3.19,10.360607328372854,49.61864775940795,31.75077681717095,30.754775495921244
3.1950000000000003,10.332579719387033,49.5842308978261,31.75826912272691,30.780244903502766
3.2,10.304668622554894,49.54976164264276,31.765741202913226,30.805689154625362
3.205,10.276873530239726,49.515240523454366,31.773193121752676,30.831108149011285
3.21,10.249193937263094,49.48066806730443,31.780624943048938,30.856501786763516
3.215,10.221629340904848,49.44604479868351,31.788036730386576,30.881869968365773
3.22,10.194179240903106,49.41137123952919,31.79542854713104,30.907212594682505
3.225,10.166843139454283,49.37664790922613,31.802800456428667,30.932529566958895
3.23,10.139620541213056,49.341875324605994,31.8101525212067,30.95782078682086
3.235,10.11251095329239,49.30705399994753,31.817484804173247,30.98308615627506
3.24,10.085513885263524,49.272184446976496,31.824797367817332,31.00832557770888
3.245,10.058628849155983,49.23726717486572,31.832090274408845,31.033538953890442
3.25,10.031855359457566,49.20230269023508,31.839363585998584,31.0587261879686
3.255,10.005192933114351,49.16729149715147,31.84661736441822,31.083887183472946
3.2600000000000002,9.978641089530694,49.13223409712884,31.853851671280328,31.10902184431381
3.265,9.952199331409282,49.09713100467112,31.861066569052667,31.134130076021805
3.27,9.925867079597737,49.061982797632666,31.86826212448769,31.159211790839382
3.275,9.899643841986212,49.02678997907853,31.875438399052,31.184266897202296
3.2800000000000002,9.87352914316001,48.9915530378092,31.88259545318158,31.209295303085703
3.285,9.847522509496779,48.95627246068625,31.889733347138588,31.234296916885736
3.29,9.82162346916649,48.92094873263233,31.896852141011372,31.259271647419496
3.295,9.795831552131453,48.88558233663118,31.90395189471446,31.284219403925057
3.3000000000000003,9.770146290146307,48.85017375372758,31.911032667988568,31.309140096061462
3.305,9.744567216758034,48.81472346302742,31.918094520400597,31.334033633908714
3.31,9.719093867305938,48.77923194169764,31.925137511343625,31.358899927967798
3.315,9.693725778921666,48.74369966496626,31.932161700036925,31.383738889160668
3.3200000000000003,9.66846249052919,48.708127106122376,31.939167145525946,31.40855042883024
3.325,9.643303542844826,48.67251473651618,31.946153906682323,31.4333344587404
3.33,9.618248478377218,48.6368630255589,31.953122042203884,31.45809089107601
3.335,9.59329684142734,48.60117244072288,31.960071610614627,31.482819638442905
3.34,9.568448178088506,48.5654434475415,31.96700267026474,31.507520613867875
3.345,9.543702036246358,48.52967650960923,31.973915279330605,31.532193730798692
3.35,9.519057965578883,48.49387208858164,31.980809495814775,31.556838903104094
3.355,9.494515517556385,48.45803064417534,31.987685377545994,31.581456045073786
3.36,9.470074245441515,48.42215263416802,31.994542982179187,31.60604507141845
3.365,9.44573370428925,48.38623851439847,32.00138236719547,31.63060589726973
3.37,9.421493450946906,48.35028873876652,32.00820358990213,31.65513843818024
3.375,9.397353044054132,48.31430375923311,32.015006707432654,31.679642610123572
3.38,9.373312044042907,48.27828402582022,32.02179177674671,31.70411832949428
3.3850000000000002,9.349370013137541,48.24222998661094,32.02855885463014,31.72856551310789
3.39,9.32552651535469,48.2061420877494,32.03530799769498,31.752984078200893
3.395,9.301781116503333,48.170020773440825,32.04203926237944,31.777373942430756
3.4,9.278133384184786,48.13386648595152,32.04875270494793,31.801735023875917
3.4050000000000002,9.254582887792695,48.09767966560885,32.05544838149104,31.826067241035783
3.41,9.23112919851305,48.06146075080127,32.06212634792553,31.850370512830718
3.415,9.207771889324162,48.025210177978295,32.068786659994366,31.87464475860207
3.42,9.184510534996685,47.98892838165052,32.07542937326667,31.898889898112156
3.4250000000000003,9.161344712093598,47.95261579438961,32.08205454313779,31.92310585154426
3.43,9.138273998970224,47.91627284682833,32.088662224829214,31.947292539502627
3.435,9.115297975774213,47.87989996766048,32.09525247338864,31.971449883012486
3.44,9.09241622444555,47.843497583640975,32.10182534368995,31.995577803520025
3.4450000000000003,9.069628328716552,47.80706611958576,32.1083808904332,32.019676222892414
3.45,9.046933874111874,47.77060599837191,32.114919168144645,32.043745063417774
3.455,9.024332447948503,47.734117640937534,32.1214402311767,32.06778424780521
3.46,9.001823639335754,47.697601466281824,32.127944133707985,32.09179369918479
3.465,8.979407039175285,47.66105789146505,32.134430929743296,32.11577334110756
3.47,8.95708224016108,47.624487331608556,32.14090067311363,32.139723097545534
3.475,8.934848836779464,47.587890199894765,32.14735341747613,32.16364289289168
3.48,8.912706425309088,47.551266907567175,32.15378921631417,32.187532651959955
3.485,8.890654603820941,47.514617863930354,32.160208122937284,32.21139229998528
3.49,8.868692972178344,47.477943476349935,32.16661019048118,32.23522176262354
3.495,8.846821132036956,47.44124415025266,32.17299547190777,32.25902096595159
3.5,8.825038686844763,47.4045202891263,32.17936402000514,32.28278983646727
3.505,8.803345241842091,47.36777229451974,32.185715887387566,32.306528301089365
3.5100000000000002,8.78174040406159,47.33100056604292,32.19205112649551,32.33023628715765
3.515,8.760223782328259,47.294205501366854,32.198369789595596,32.353913722432864
3.52,8.738794987259418,47.25738749622364,32.20467192878068,32.377560535096706
3.525,8.717453631264721,47.22054694440645,32.210957595969745,32.40117665375186
3.5300000000000002,8.696199328546163,47.183684237769526,32.217226842908005,32.424762007421975
3.535,8.67503169509807,47.14679976622818,32.22347972116683,32.448316525551654
3.54,8.6539503487071,47.10989391775881,32.22971628214379,32.47184013800649
3.545,8.632954908952245,47.07296707839889,32.235936577062624,32.49533277507304
3.5500000000000003,8.612044997204828,47.036019632246955,32.24214065697328,32.51879436745883
3.555,8.591220236628512,46.99905196146262,32.24832857275186,32.542224846292356
3.56,8.57048025217929,46.96206444626659,32.254500375100676,32.565624143123074
3.565,8.54982467060549,46.92505746494063,32.260656114548205,32.58899218992143
3.5700000000000003,8.52925312044777,46.88803139382757,32.266795841449124,32.61232891907881
3.575,8.508765232039124,46.850986607331336,32.27291960598429,32.6356342634076
3.58,8.488360637504885,46.81392347791692,32.27902745816073,32.65890815614115
3.585,8.468038970762711,46.7768423761104,32.28511944781168,32.68215053093376
3.59,8.447799867522598,46.7397436704989,32.29119562459654,32.70536132186072
3.595,8.427642965286871,46.70262772773065,32.29725603800091,32.72854046341828
3.6,8.407567903350202,46.66549491251494,32.30330073733655,32.751687890523655
3.605,8.38757432279958,46.62834558762213,32.30932977174144,32.774803538515044
3.61,8.367661866514338,46.59118011388367,32.31534319017971,32.797887343151615
3.615,8.347830179166136,46.55399885019206,32.321341041441705,32.820939240613484
3.62,8.328078907218979,46.51680215350092,32.32732337414392,32.84395916750176
3.625,8.30840769892919,46.47959037882489,32.33329023672907,32.866947060838505
3.63,8.28881620434544,46.44236387923972,32.33924167746603,32.889902858066776
3.6350000000000002,8.269304075308725,46.40512300588223,32.34517774444987,32.91282649705057
3.64,8.249870965452375,46.367868107950315,32.35109848560183,32.935717916074864
3.645,8.230516530202062,46.330599532702934,32.357003948669366,32.958577053845616
3.65,8.211240426775777,46.29331762546012,32.362894181226075,32.98140384948974
3.6550000000000002,8.19204231418386,46.256022729602996,32.36876923067178,33.00419824255512
3.66,8.172921853228976,46.21871518657376,32.374629144232465,33.02696017301062
3.665,8.153878706506124,46.18139533587567,32.380473968960295,33.049689581246064
3.67,8.13491253840264,46.144063515073064,32.386303751733635,33.072386408072255
3.6750000000000003,8.11602301509819,46.106720059791364,32.39211853925703,33.09505059472096
3.68,8.097209804564779,46.06936530371705,32.39791837806119,33.11768208284491
3.685,8.078472576566739,46.0319995785977,32.40370331450305,33.14028081451781
3.69,8.05981100266074,45.99462321424194,32.40947339476568,33.16284673223434
3.6950000000000003,8.041224756195785,45.957236538519496,32.41522866485838,33.18537977891015
3.7,8.022713512313208,45.91983987736115,32.4209691706166,33.20787989788185
3.705,8.004276947946684,45.88243355475877,32.426694957702,33.23034703290703
3.71,7.985914741822212,45.8450178927653,32.432406071602394,33.25278112816423
3.715,7.967626574458131,45.80759321149474,32.438102557631815,33.27518212825299
3.72,7.94941212816511,45.77015982912219,32.44378446093046,33.29754997819381
3.725,7.931271087046158,45.732718061883816,32.44945182646471,33.31988462342813
3.73,7.913203136996609,45.69526822407685,32.455104699027146,33.3421860098184
3.735,7.895207965704139,45.65781062805961,32.460743123236504,33.36445408364802
3.74,7.877285262648749,45.620345584251474,32.46636714353774,33.38668879162137
3.745,7.859434719102781,45.58287340113292,32.471976804201965,33.40889008086378
3.75,7.84165602813091,45.54539438524549,32.4775721493265,33.431057898921566
3.755,7.8239488845901395,45.50790884119177,32.483153222834815,33.45319219376202
3.7600000000000002,7.806312985129809,45.470417071635474,32.48872006847661,33.47529291377338
3.765,7.788748028191597,45.43291937730136,32.49427272982773,33.49736000776487
3.77,7.7712536909458665,45.395416077574254,32.49981125183462,33.519393424067445
3.775,7.7538295725791535,45.357907559322506,32.50533568446033,33.54139310925995
3.7800000000000002,7.736475360992757,45.320394127443976,32.51084607147607,33.56335901496468
3.785,7.719190757042455,45.282876074854634,32.51634245572819,33.58529109370546
3.79,7.701975462726996,45.245353693166415,32.521824879939786,33.60718929838128
3.795,7.684829181188112,45.207827272687176,32.527293386710646,33.62905358226635
3.8000000000000003,7.66775161671051,45.170297102420754,32.532748018517324,33.65088389901007
3.805,7.650742474721881,45.13276347006694,32.53818881771311,33.672680202637025
3.81,7.633801461792888,45.095226662021474,32.54361582652802,33.694442447547004
3.815,7.616928285637176,45.05768696337606,32.5490290870688,33.71617058851498
3.8200000000000003,7.600122655111366,45.02014465791833,32.55442864131895,33.737864580691124
3.825,7.583384280215062,44.98260002813191,32.55981453113868,33.759524379600805
3.83,7.566712872090842,44.94505335519637,32.565186798264946,33.781149941144584
3.835,7.550108143024264,44.90750491898721,32.570545484311445,33.80274122159821
3.84,7.533569806443865,44.869954998075904,32.57589063076861,33.82429817761263
3.845,7.517097576921158,44.832403869729895,32.581222279003605,33.84582076621399
3.85,7.500691170170637,44.79485180991255,32.58654047026032,33.867308944803625
3.855,7.484350303049776,44.75729909328323,32.59184524565938,33.88876267115806
3.86,7.468074693559022,44.71974599319721,32.597136646198166,33.91018190342903
3.865,7.451864060841805,44.682192781705744,32.602414712750786,33.931566600143434
3.87,7.435718125184532,44.64463972955604,32.60767948606806,33.9529167202034
3.875,7.419636608016588,44.60708710619126,32.61293100677757,33.97423222288622
3.88,7.403619231910337,44.56953517975052,32.618169315383625,33.9955130678444
3.8850000000000002,7.38766572058112,44.53198421706888,32.62339445226726,34.016759215105644
3.89,7.371775798887261,44.49443448367738,32.62860645768626,34.037970625072816
3.895,7.355949192830057,44.456886243803,32.63380537177514,34.059147258524014
3.9,7.340185629553784,44.419339760368665,32.63899123454514,34.08028907661251
3.9050000000000002,7.3244848373457,44.381795294993275,32.64416408588424,34.101396040866774
3.91,7.30884654563604,44.344253107991676,32.64932396555717,34.122468113190465
3.915,7.293270484998016,44.306713458374674,32.65447091320537,34.14350525586244
3.92,7.277756387147819,44.26917660384902,32.65960496834704,34.164507431536755
3.9250000000000003,7.262303984944618,44.23164280081743,32.664726170377094,34.18547460324265
3.93,7.2469130123905625,44.19411230437857,32.66983455856719,34.20640673438457
3.935,7.2315832046307795,44.15658536832707,32.674930172065714,34.22730378874215
3.94,7.216314297953374,44.1190622451535,32.68001304989781,34.2481657304702
3.9450000000000003,7.201106029789426,44.08154318604439,32.68508323096533,34.268992524098756
3.95,7.185958138713002,44.044028440882244,32.69014075404687,34.28978413453302
3.955,7.170870364441141,44.0065182582455,32.69518565779777,34.31054052705342
3.96,7.1558424478338605,43.96901288540856,32.7002179807501,34.331261667315545
3.9650000000000003,7.140874130894158,43.93151256834176,32.705237761312645,34.3519475213502
3.97,7.12596515676801,43.894017551711435,32.71024503777096,34.372598055563365
3.975,7.111115269744371,43.85652807887984,32.715239848287304,34.39321323673623
3.98,7.096324215255171,43.819044391905194,32.7202222309007,34.413793032025175
3.985,7.081591739875323,43.78156673154168,32.72519222352688,34.43433740896177
3.99,7.066917591322715,43.744095337239415,32.730149863958324,34.454846335452785
3.995,7.052301518458218,43.7066304471445,32.73509518986424,34.47531977978018
4.0,7.037743271285674,43.66917229809897,32.740028238790586,34.495757710601104
4.005,7.02324260095191,43.63172112564082,32.74494904816004,34.51616009694791
4.01,7.00879925974673,43.594277164004005,32.74985765527201,34.53652690822814
4.015,6.994413001102912,43.55684064611843,32.75475409730266,34.55685811422453
4.0200000000000005,6.980083579596217,43.51941180360996,32.75963841130488,34.57715368509501
4.025,6.965810750945387,43.481990866800416,32.76451063420828,34.59741359137271
4.03,6.9515942720121355,43.444578064707564,32.769370802819225,34.617637803965934
4.035,6.9374339008011585,43.40717362504514,32.77421895382081,34.63782629415821
4.04,6.92332939646013,43.36977777422282,32.77905512377286,34.657979033608235
4.045,6.909280519279703,43.332390737346245,32.78387934911193,34.67809599434991
4.05,6.895287030693505,43.29501273821701,32.78869166615133,34.69817714879233
4.055,6.881348693278148,43.257643999332664,32.793492111081086,34.71822246971979
