time,V,R,C,M
2.12,59.941028112680556,62.47118038606895,31.92932724513051,18.292005697825182
2.125,59.88304050969084,62.47223303226037,31.971761277817162,18.312510987888725
2.13,59.82496722647384,62.47318740232557,32.014166095263136,18.333026872794967
2.1350000000000002,59.76680898659044,62.4740436543201,32.05654139851419,18.35355330310323
2.14,59.70856651303079,62.474801946734544,32.098886888959505,18.37409022924804
2.145,59.65024052821429,62.47546243849451,32.14120226833166,18.394637601539127
2.15,59.5918317539896,62.476025288960614,32.18348723870665,18.41519537016142
2.1550000000000002,59.53334091163464,62.476490657928494,32.225741502503865,18.43576348517506
2.16,59.47476872185661,62.47685870562883,32.267964762486116,18.45634189651538
2.165,59.41611590479195,62.47712959272729,32.31015672175962,18.47693055399292
2.17,59.35738318000637,62.477303480324586,32.35231708377398,18.497529407293428
2.1750000000000003,59.29857126649485,62.47738052995645,32.39444555232226,18.518138405977847
2.18,59.23968088268161,62.47736090359362,32.436541831540865,18.53875749948233
2.185,59.180712746420156,62.47724476364187,32.47860562590965,18.55938663711823
2.19,59.12166757499323,62.47703227294198,32.52063664025188,18.5800257680721
2.195,59.06254608511287,62.476723594769766,32.56263457973421,18.600674841405706
2.2,59.00334899292033,62.47631889283606,32.60459914986671,18.621333806056
2.205,58.94407701398617,62.4758183312867,32.646530056502854,18.642002610835156
2.21,58.88473086331018,62.47522207470258,32.68842700583952,18.662681204430537
2.215,58.82531125532143,62.474530288099565,32.730289704417025,18.68336953540472
2.22,58.765818903878234,62.47374313692858,32.77211785911906,18.704067552195472
2.225,58.706254522268196,62.47286078707556,32.81391117717271,18.724775203115772
2.23,58.64661882320815,62.471883404861465,32.85566936614853,18.745492436353803
2.235,58.58691251884421,62.47081115704225,32.89739213396043,18.766219199972944
2.24,58.52713632075174,62.46964421080893,32.93907918886574,18.78695544191179
2.245,58.46729093993538,62.46838273378751,32.9807302394652,18.807701109984123
2.25,58.407377086829015,62.46702689403903,33.02234499470296,18.82845615187893
2.255,58.34739547129581,62.46557686005954,33.06392316386659,18.84922051516042
2.2600000000000002,58.28734680262817,62.46403280078014,33.10546445658704,18.869994147267985
2.265,58.22723178954779,62.4623948855669,33.146968582838696,18.890776995516227
2.27,58.16705114020559,62.46066328422096,33.18843525293933,18.911569007094943
2.275,58.106805562181776,62.45883816697846,33.22986417755013,18.93237012906915
2.2800000000000002,58.046495762485804,62.456919704510554,33.271255067675696,18.953180308379057
2.285,57.98612244755642,62.45490806792342,33.31260763466403,18.973999491840075
2.29,57.92568632326159,62.45280342875827,33.353921590206554,18.994827626142822
2.295,57.86518809489856,62.450605958991325,33.39519664633808,19.01566465785311
2.3000000000000003,57.80462846719385,62.448315831033824,33.43643251543684,19.036510533411978
2.305,57.74400814430322,62.44593321773203,33.47762891022447,19.05736519913564
2.31,57.6833278298117,62.44345829236724,33.518785543766015,19.07822860121552
2.315,57.62258822673359,62.44089122865575,33.55990212946993,19.099100685718263
2.32,57.56179003751244,62.43823220074889,33.600978381088076,19.119981398585693
2.325,57.50093383306528,62.435481345622264,33.64201410076379,19.14087069266785
2.33,57.44002016797266,62.43263879625502,33.683009104020826,19.16176852128813
2.335,57.37904973565195,62.42970472617588,33.72396311423727,19.182674830020574
2.34,57.3180232278179,62.42667930905731,33.764875855819135,19.203589564368034
2.345,57.25694133441954,62.42356271869741,33.80574705424259,19.22451266976563
2.35,57.19580474364005,62.420355129019875,33.84657643605394,19.24544409158073
2.355,57.134614141896854,62.41705671407401,33.88736372886962,19.266383775112956
2.36,57.07337021384157,62.41366764803472,33.92810866137625,19.287331665594184
2.365,57.012073642360036,62.41018810520253,33.968810963330554,19.308287708188544
2.37,56.9507251085723,62.40661826000357,34.00947036555941,19.329251847992424
2.375,56.88932529183262,62.40295828698957,34.05008659995984,19.350224030034457
2.38,56.82787486972945,62.39920836083788,34.09065939949902,19.37120419927554
2.3850000000000002,56.76637451808548,62.39536865635145,34.13118849821424,19.392192300608812
2.39,56.7048249109576,62.39143934845884,34.171673631212975,19.41318827885968
2.395,56.643226720636896,62.38742061221421,34.212114534672814,19.434192078785788
2.4,56.5815806176487,62.383312622797334,34.252510945841486,19.45520364507705
2.4050000000000002,56.5198872707525,62.3791155555136,34.29286260303689,19.47622292235563
2.41,56.458147346942056,62.374829585794004,34.333169245647035,19.497249855175934
2.415,56.396361511445306,62.37045488919513,34.3734306141301,19.518284388024632
2.42,56.334530427724395,62.3659916413992,34.4136464500144,19.539326465320656
2.4250000000000003,56.27265475747568,62.36144001821401,34.45381649589838,19.560376031415174
2.43,56.21073516062975,62.356800195572994,34.49394049545064,19.581433030591615
2.435,56.14877229535139,62.35207234953518,34.53401819340993,19.602497407065666
2.44,56.086766818039585,62.3472566562852,34.57404933558512,19.62356910498527
2.445,56.02471938332755,62.342353292133296,34.61403366885526,19.644648068430605
2.45,55.96263064408269,62.33736243351533,34.653970941169504,19.665734241414132
2.455,55.90050125140664,62.332284256992764,34.693860901547176,19.686827567880542
2.46,55.83833185463524,62.32711893925266,34.73370330007772,19.707927991706786
2.465,55.77612310133855,62.32186665710769,34.773497887920755,19.729035456702075
2.47,55.7138756373208,62.31652758749615,34.813244417306024,19.750149906607874
2.475,55.65159010662049,62.31110190748192,34.852942641533396,19.77127128509789
2.48,55.589267151510285,62.30558979425451,34.892592314972916,19.79239953577809
2.485,55.52690741249708,62.29999142512902,34.932193193064755,19.813534602186706
2.49,55.46451152832198,62.29430697754617,34.971745032319234,19.834676427794207
2.495,55.4020801359603,62.28853662907228,35.011247590316806,19.855824956003328
2.5,55.339613870621555,62.28268055739928,35.05070062570808,19.876980130149047
2.505,55.27711336574949,62.27673894034472,35.0901038982138,19.898141893498604
2.5100000000000002,55.21457925302205,62.27071195585173,35.12945716862486,19.91931018925149
2.515,55.15201216235138,62.26459978198907,35.16876019880229,19.940484960539454
2.52,55.08941272188387,62.25840259695111,35.20801275167726,19.961666150426492
2.525,55.02678155800007,62.25212057905781,35.2472145912511,19.982853701908855
2.5300000000000002,54.964119295314774,62.24575390675475,35.28636548259527,20.004047557915055
2.535,54.901426556676995,62.23930275861312,35.32546519185138,20.02524766130585
2.54,54.83870396316994,62.23276731332971,35.36451348623117,20.046453954874252
2.545,54.77595213411102,62.22614774972692,35.403510134016535,20.067666381345536
2.5500000000000003,54.71317168705186,62.219444246752765,35.44245490455951,20.08888488337722
2.555,54.65036323777833,62.212656983480855,35.48134756828229,20.110109403559076
2.56,54.58752740031046,62.20578613911042,35.52018789667717,20.13133988441314
2.565,54.52466478690251,62.19883189296629,35.558975662306636,20.152576268393695
2.57,54.46177600804297,62.1917944244989,35.59771063880329,20.173818497887275
2.575,54.3988616724545,62.184673913284314,35.63639260086989,20.19506651521268
2.58,54.33592238709403,62.17747053902417,35.67502132427932,20.216320262620943
2.585,54.272958757152644,62.17018448154574,35.71359658587462,20.23757968229537
2.59,54.209971386055656,62.1628159208019,35.75211816356898,20.258844716351515
2.595,54.146960875462604,62.15536503687112,35.79058583634572,20.280115306837182
2.6,54.08392782526722,62.14783200995749,35.8289993842583,20.30139139573243
2.605,54.02087283359746,62.14021702039071,35.86735858843035,20.322672924949575
2.61,53.95779649681547,62.13252024862608,35.905663231055605,20.34395983633319
2.615,53.89469940951763,62.12474187524451,35.94391309539798,20.36525207166009
2.62,53.831582164534524,62.116882080952514,35.9821079657915,20.386549572639357
2.625,53.76844535293093,62.10894104658223,36.02024762764036,20.407852280912312
2.63,53.705289564005874,62.10091895309138,36.05833186741888,20.42916013805255
2.6350000000000002,53.64211538529254,62.09281598156331,36.096360472671535,20.4504730855659
2.64,53.578923402558374,62.084632313206974,36.134333232012935,20.471791064890454
2.645,53.515714199805004,62.07636812935693,36.172249935127844,20.49311401739656
2.65,53.452488359268266,62.068023611473336,36.210110372771155,20.514441884386816
2.6550000000000002,53.389246461418224,62.059598941141964,36.24791433676791,20.535774607096076
2.66,53.32598908495915,62.051094300074205,36.28566162001331,20.557112126691443
2.665,53.262716806829516,62.04250987010704,36.32335201647266,20.57845438427228
2.67,53.199430202202,62.033845833203074,36.36098532118146,20.599801320870203
2.6750000000000003,53.13612984448351,62.0251023714505,36.398561330245315,20.621152877449077
2.68,53.07281630531517,62.01627966706314,36.43607984083997,20.642508994905022
2.685,53.009490154572276,62.007377902380405,36.47354065121135,20.66386961406642
2.69,52.946151960364375,61.99839725986733,36.51094356067549,20.685234675693895
2.695,52.8828022890352,61.98933792211455,36.54828836961858,20.706604120480332
2.7,52.81944170516269,61.980200071838304,36.58557487949696,20.72797788905087
2.705,52.75607077155904,61.97098389188045,36.62280289283709,20.7493559219629
2.71,52.692690049270595,61.961689565208445,36.659972213235605,20.770738159706063
2.715,52.62930009757796,61.95231727491535,36.69708264535925,20.792124542702265
2.72,52.565901473995915,61.94286720421985,36.734133994944955,20.81351501130565
2.725,52.502494734273476,61.93333953646622,36.771126068799745,20.83490950580263
2.73,52.43908043239385,61.92373445512435,36.80805867480082,20.856307966411865
2.735,52.375659120574475,61.91405214378974,36.84493162189551,20.877710333284266
2.74,52.31223134926697,61.9042927861835,36.88174472010131,20.89911654650301
2.745,52.248797667157206,61.894456566152336,36.918497780505824,20.920526546083504
2.75,52.185358621165236,61.88454366766858,36.955190615266815,20.941940271973433
2.755,52.12191475644532,61.87455427483015,36.99182303761221,20.963357664052726
2.7600000000000002,52.05846661638595,61.86448857186059,37.02839486184004,20.984778662133568
2.765,51.99501474260981,61.85434674310905,37.06490590331851,21.00620320596039
2.77,51.931559674973805,61.844128973050275,37.101355978485955,21.027631235209885
2.775,51.86810195156905,61.833835446284624,37.137744904850855,21.049062689491002
2.7800000000000002,51.804642108720856,61.823466347538066,37.174072500991834,21.07049750834494
2.785,51.741180680988776,61.813021861662186,37.21033858655766,21.091935631245143
2.79,51.67771820116655,61.80250217363417,37.24654298226724,21.11337699759732
2.795,51.61425520028212,61.791907468556786,37.28268550990963,21.13482154673944
2.8000000000000003,51.55079220759767,61.78123793165846,37.318765992344034,21.15626921794171
2.805,51.48732975060956,61.77049374829319,37.35478425349978,21.177719950406598
2.81,51.4238683550484,61.759675103940594,37.39074011837636,21.19917368326882
2.815,51.360408544878965,61.74878218420589,37.42663341304339,21.220630355595365
2.82,51.29695084230028,61.737815174819914,37.46246396464065,21.242089906385452
2.825,51.233495767745545,61.7267742616391,37.49823160137805,21.263552274570568
2.83,51.17004383988221,61.7156596306455,37.533936152535645,21.28501739901445
2.835,51.10659557561192,61.70447146794677,37.56957744846363,21.306485218513085
2.84,51.04315149007051,61.69320995977616,37.605155320582355,21.327955671794722
2.845,50.97971209662805,61.68187529249255,37.64066960138231,21.349428697519862
2.85,50.916277906888816,61.67046765258042,37.67612012442411,21.370904234281248
2.855,50.852849430691286,61.658987226649856,37.711506724338534,21.392382220603892
2.86,50.78942717610816,61.64743420143654,37.74682923682649,21.413862594945055
2.865,50.726011649446335,61.63580876380178,37.78208749865906,21.43534529569425
2.87,50.662603355246944,61.6241111007325,37.817281347677415,21.456830261173245
2.875,50.5992027962853,61.61234139934119,37.852410622792924,21.478317429636057
2.88,50.53581047357095,61.60049984686599,37.88747516398706,21.49980673926897
2.8850000000000002,50.47242688634762,61.58858663067064,37.92247481231147,21.521298128190505
2.89,50.4090525320933,61.576601938244465,37.95740940988791,21.54279153445145
2.895,50.34568790652014,61.56454595720243,37.99227879990831,21.564286896034837
2.9,50.28233350357453,61.55241887528507,38.02708282663473,21.58578415085596
2.9050000000000002,50.21898981543704,61.54022088035856,38.06182133539938,21.607283236762367
2.91,50.1556573325225,61.52795216041467,38.096494172604594,21.62878409153385
2.915,50.09233654347992,61.51561290357079,38.13110118572286,21.650286652882464
2.92,50.0290279351925,61.50320329806989,38.165642223296835,21.671790858452514
2.9250000000000003,49.96573199277769,61.49072353228058,38.200117134939276,21.69329664582056
2.93,49.90244919958714,61.47817379469706,38.23452577133312,21.71480395249542
2.935,49.83918003656708,61.46555427153016,38.268867985048416,21.736312716840988
2.94,49.77592497196903,61.45286511580941,38.30314364340825,21.75782288981423
2.945,49.71268447365662,61.44010650349611,38.337352612345484,21.779334413349314
2.95,49.64945901004315,61.427278622102705,38.371494755640704,21.80084722490723
2.955,49.586249047571975,61.41438165906567,38.405569938209155,21.82236126195694
2.96,49.52305505071648,61.401415801745436,38.43957802610074,21.8438764619754
2.965,49.45987748198012,61.38838123742648,38.473518886500024,21.865392762447556
2.97,49.396716801896375,61.37527815331724,38.50739238772623,21.88691010086635
2.975,49.3335734690288,61.362106736550174,38.54119839923321,21.908428414732693
2.98,49.27044793997097,61.348867174181734,38.57493679160951,21.929947641555504
2.985,49.20734066934653,61.33555965319236,38.60860743657832,21.951467718851685
2.99,49.144252109809145,61.32218436048652,38.642210206997476,21.97298858414613
2.995,49.081182712042555,61.308741482892636,38.675744976859484,21.994510174971705
3.0,49.01813292476055,61.29523120716317,38.70921162129151,22.016032428869288
3.005,48.955103194706936,61.28165371997456,38.74261001655535,22.037555283387732
3.0100000000000002,48.89209396665559,61.26800920792724,38.7759400400475,22.05907867608388
3.015,48.82910568341043,61.25429785754567,38.809201570299074,22.08060254452257
3.02,48.766138785805445,61.240519855278286,38.84239448697587,22.102126826276617
3.025,48.703193712704625,61.22667538749752,38.875518670878314,22.12365145892684
3.0300000000000002,48.64027090100204,61.21276464049981,38.90857400394153,22.14517638006204
3.035,48.57737078562181,61.198787800505606,38.941560369235255,22.166701527279
3.04,48.514493799518085,61.18474505365933,38.97447765096391,22.188226838182498
3.045,48.451640373675076,61.17063658602941,39.007325734466576,22.209752250385304
3.0500000000000003,48.388810937107024,61.156462583608295,39.04010450621698,22.231277701508173
3.055,48.32600591685825,61.14222323231242,39.07281385382348,22.252803129179846
3.06,48.263225738003094,61.12791871798219,39.105453666029156,22.27432847103706
3.065,48.20047082364595,61.11354922638206,39.13802383271169,22.295853664724532
3.0700000000000003,48.13774159492126,61.09911494320045,39.17052424488344,22.317378647894976
3.075,48.075038470993526,61.08461605404978,39.20295479469141,22.33890335820909
3.08,48.01236186905728,61.07005274446648,39.23531537541728,22.360427733335563
3.085,47.949712204337104,61.055425199910985,39.26760588147738,22.38195171095107
3.09,47.88708989008765,61.0407336057677,39.29982620842269,22.40347522874028
3.095,47.824495337593575,61.02597814734505,39.33197625293885,22.424998224395846
3.1,47.76192895616963,61.01115900987547,39.36405591284616,22.44652063561841
3.105,47.6993911531606,60.99627637851537,39.39606508709958,22.4680424001166
3.11,47.63688233394128,60.98133043834516,39.42800367578871,22.489563455607048
3.115,47.57440290191656,60.96632137436927,39.45987158013783,22.511083739814353
3.12,47.51195325852136,60.951249371516106,39.49166870250586,22.532603190471118
3.125,47.44953380322065,60.93611461463809,39.52339494638638,22.554121745317932
3.13,47.38714493350945,60.92091728851163,39.55505021640764,22.575639342103365
3.1350000000000002,47.324787044912796,60.90565757783714,39.58663441833254,22.59715591858399
3.14,47.262460530985834,60.89033566723903,39.61814745905861,22.618671412524353
3.145,47.20016578331371,60.87495174126571,39.649589246618085,22.640185761697
3.15,47.137903191511626,60.859505984389585,39.68095969017782,22.661698903882463
3.1550000000000002,47.075673143224826,60.84399858100707,39.71225870003936,22.683210776869263
3.16,47.013476024128636,60.82842971543856,39.74348618763885,22.704721318453903
3.165,46.95131221792839,60.812799571928466,39.77464206554716,22.72623046644088
3.17,46.889182106359485,60.79710833464519,39.80572624746977,22.74773815864269
3.1750000000000003,46.82708606918736,60.781356187681126,39.83673864824685,22.769244332879804
3.18,46.76502448420752,60.76554331505268,39.867679183853184,22.79074892698068
3.185,46.702997727245496,60.74966990070026,39.89854777139826,22.812251878781776
3.19,46.641006172156885,60.73373612848826,39.929344329126195,22.833753126127533
3.1950000000000003,46.5790501908273,60.71774218220507,39.96006877641577,22.855252606870383
3.2,46.517130153172445,60.70168824556309,39.99072103378041,22.876750258870743
3.205,46.45524642713805,60.68557450219871,40.02130102286823,22.898246019997018
3.21,46.393399378699876,60.66940113567234,40.05180866646197,22.919739828125607
3.215,46.33158937186376,60.65316832946834,40.08224388847904,22.9412316211409
3.22,46.269816768665564,60.63687626699513,40.11260661397151,22.962721336935267
3.225,46.20808192917123,60.62052513158509,40.1428967691261,22.98420891340907
3.23,46.146385211476705,60.6041151064946,40.173114281264176,23.005694288470664
3.235,46.084726971708015,60.58764637490407,40.203259078841796,23.027177400036386
3.24,46.02310756402122,60.57111911991785,40.23333109144964,23.048658186030572
3.245,45.96152734060242,60.554533524564356,40.26333024981306,23.070136584385533
3.25,45.8999866516678,60.53788977179595,40.293256485792064,23.091612533041577
3.255,45.83848584546355,60.52118804448904,40.32310973238132,23.113085969947004
3.2600000000000002,45.777025268265916,60.50442852544397,40.35288992371015,23.1345568330581
3.265,45.71560526438122,60.48761139738515,40.382596995042526,23.15602506033913
3.27,45.65422617614579,60.470736842960946,40.41223088277708,23.17749058976236
3.275,45.592888343926035,60.45380504474373,40.44179152444711,23.198953359308042
3.2800000000000002,45.531592106118396,60.436816185229894,40.471278858720574,23.22041330696442
3.285,45.47033779914937,60.41977044683979,40.500692825400066,23.241870370727717
3.29,45.409125757475486,60.40266801191782,40.530033365422845,23.26332448860215
3.295,45.347956313583346,60.385509062732325,40.559300420860836,23.284775598599932
3.3000000000000003,45.28682979798956,60.36829378147569,40.58849393492063,23.30622363874125
3.305,45.22574653924084,60.351022350264294,40.61761385194344,23.32766854705429
3.31,45.1647068639139,60.33369495113849,40.64666011740516,23.349110261575227
3.315,45.10371109661552,60.316311766062654,40.675632677916354,23.37054872034822
3.3200000000000003,45.04275955998252,60.298872976925146,40.70453148122221,23.391983861425423
3.325,44.98185257468178,60.281378765538335,40.733356476202594,23.413415622866967
3.33,44.92099045941023,60.26382931363858,40.76210761287203,23.434843942740986
3.335,44.86017353089481,60.246224802886246,40.79078484237969,23.456268759123596
3.34,44.79940210389257,60.22856541486569,40.81938811700941,23.477690010098904
3.345,44.73867649119054,60.21085133108527,40.847917390179674,23.499107633759
3.35,44.67799700360585,60.19308273297736,40.876372616443625,23.520521568203968
3.355,44.61736394998566,60.1752598018983,40.90475375148908,23.54193175154188
3.36,44.55677763720717,60.15738271912845,40.93306075213849,23.563338121888798
3.365,44.496238370177636,60.139451665872166,40.96129357634897,23.58474061736877
3.37,44.435746451834355,60.121466823257805,40.98945218321231,23.606139176113835
3.375,44.37530218314469,60.10342837233771,41.01753653295492,23.627533736264017
3.38,44.31490586310602,60.08533649408824,41.0455465869379,23.648924235967336
3.3850000000000002,44.2545577887458,60.067191369409734,41.073482307657,23.670310613379794
3.39,44.19425825512152,60.048993179126555,41.10134365874262,23.691692806665383
3.395,44.134007555320714,60.03074210398704,41.12913060495981,23.71307075399609
3.4,44.07380598046098,60.012438324663535,41.15684311220829,23.73444439355188
3.4050000000000002,44.01365381968994,59.99408202175239,41.18448114752245,23.755813663520716
3.41,43.95355136018529,59.975673375773944,41.21204467907129,23.777178502098547
3.415,43.893498887154756,59.95721256717254,41.23953367615852,23.798538847489304
3.42,43.8334966838361,59.93869977631652,41.266948109222476,23.819894637904923
3.4250000000000003,43.77354503149717,59.92013518349822,41.29428794983617,23.841245811565315
3.43,43.71364420943583,59.90151896893398,41.32155317070724,23.862592306698378
3.435,43.65379449498,59.88285131276413,41.348743745678014,23.88393406154001
3.44,43.593996163487645,59.864132395053026,41.37585964972546,23.90527101433409
3.4450000000000003,43.53424948834678,59.84536239578898,41.40290085896122,23.926603103332493
3.45,43.47455474097548,59.826541494884346,41.429867350631554,23.947930266795073
3.455,43.414912190821845,59.80766987217544,41.45675910311743,23.969252442989674
3.46,43.35532210536404,59.788747707422594,41.48357609593443,23.99056957019214
3.465,43.295784750110265,59.76977518031015,41.51031830973283,24.011881586686293
3.47,43.23630038859878,59.75075247044642,41.53698572629753,24.03318843076395
3.475,43.176869282397874,59.73167975736374,41.5635783285481,24.054490040724907
3.48,43.11749169110592,59.712557220518434,41.59009610053877,24.075786354876957
3.485,43.0581678723513,59.69338503929083,41.61653902745843,24.097077311535887
3.49,42.99889808179245,59.67416339298525,41.64290709563062,24.11836284902546
3.495,42.93968257311787,59.65489246083001,41.66920029251353,24.139642905677437
3.5,42.8805215980461,59.63557242197744,41.69541860670003,24.160917419831563
3.505,42.82141540632574,59.61620345550386,41.72156202791762,24.182186329835574
3.5100000000000002,42.762364245735405,59.59678574040957,41.74763054702848,24.203449574045194
3.515,42.703368362083786,59.57731945561891,41.77362415602943,24.224707090824136
3.52,42.64442799920961,59.55780477998019,41.79954284805195,24.245958818544104
3.525,42.58554339898166,59.53824189226571,41.82538661736219,24.267204695584784
3.5300000000000002,42.52671480129875,59.5186309711718,41.851155459360946,24.288444660333862
3.535,42.46794244408978,59.498972195318764,41.87684937058366,24.309678651187
3.54,42.40922656331364,59.47926574325092,41.90246834870046,24.33090660654786
3.545,42.35056739295931,59.45951179343657,41.92801239251611,24.352128464828084
3.5500000000000003,42.29196519507718,59.439710518816966,41.953481483319315,24.37334416788279
3.555,42.23342031830443,59.41986207533064,41.97887554938269,24.39455366814285
3.56,42.17493299802157,59.39996663794299,42.00419459024567,24.41575690587933
3.565,42.11650345522276,59.380024383717306,42.02943861424882,24.436953819992535
3.5700000000000003,42.05813190944401,59.36003548951934,42.05460763045255,24.458144349464728
3.575,41.999818578763154,59.34000013201731,42.07970164863706,24.479328433360113
3.58,41.941563679799856,59.31991848768187,42.10472067930236,24.500506010824864
3.585,41.88336742771563,59.299790732786136,42.12966473366825,24.521677021087097
3.59,41.82523003621382,59.27961704340567,42.15453382367434,24.542841403456883
3.595,41.76715171753958,59.259397595418505,42.17932796198006,24.563999097326246
3.6,41.70913268247996,59.239132564505105,42.20404716196462,24.585150042169168
3.605,41.65117314036379,59.21882212614841,42.22869143772704,24.606294177541574
3.61,41.59327329906175,59.19846645563379,42.253260804086175,24.62743144308135
3.615,41.53543336498636,59.17806572804909,42.277755276580635,24.648561778508334
3.62,41.47765354309199,59.1576201182846,42.302174871468864,24.669685123624312
3.625,41.41993403687482,59.137129801033055,42.32651960572911,24.690801418313033
3.63,41.36227504837288,59.11659495078966,42.35078949705941,24.711910602540183
3.6350000000000002,41.30467677816603,59.096015741852064,42.37498456387763,24.73301261635342
3.64,41.24713942537597,59.07539234832037,42.39910482532141,24.754107399882344
3.645,41.18966318766624,59.054724944097146,42.423150301248214,24.7751948933385
3.65,41.1322482612422,59.034013702887385,42.4471210122353,24.79627503701541
3.6550000000000002,41.07489484085105,59.013258798198564,42.47101697957975,24.817347771288524
3.66,41.017603119781846,58.9924604033406,42.49483822529842,24.838413036615258
3.665,40.96037328986545,58.97161869142587,42.518584772128,24.85947077353498
3.67,40.90320554147459,58.95073383536919,42.54225664352496,24.88052092266901
3.6750000000000003,40.84610006352379,58.92980600788785,42.56585386366559,24.90156342472062
3.68,40.789057043469455,58.908835381501575,42.589376457445965,24.922598220475034
3.685,40.7320766673098,58.887822128532555,42.612824450481995,24.943625250799432
3.69,40.67515911958486,58.86676642110544,42.63619786910937,24.964644456642944
3.6950000000000003,40.61830458337654,58.84566843114731,42.659496740383595,24.985655779036655
3.7,40.56151324030857,58.82452833038772,42.682721092079966,25.006659159093605
3.705,40.504785270546506,58.803346290358675,42.7058709526936,25.027654538008782
3.71,40.448120852797736,58.78212248239463,42.728946351439404,25.048641857059128
3.715,40.3915201643115,58.76085707763249,42.75194731825211,25.06962105760354
3.72,40.33498338087886,58.73955024701161,42.77487388378623,25.090592081082878
3.725,40.278510676832724,58.718202161273815,42.79772607941609,25.111554869019926
3.73,40.222102225047834,58.69681299096338,42.82050393723581,25.13250936301945
3.735,40.16575819694076,58.675382906427025,42.84320749005935,25.15345550476816
3.74,40.109478762469905,58.65391207781392,42.86583677142043,25.174393236034717
3.745,40.05326409013553,58.63240067507571,42.888391815572604,25.195322498669732
3.75,39.9971143469797,58.61084886796646,42.91087265748921,25.21624323460577
3.755,39.94102969858635,58.58925682604273,42.9332793328634,25.237155385857356
3.7600000000000002,39.88501030908121,58.56762471866349,42.95561187810814,25.258058894520964
3.765,39.82905634113188,58.5459527149902,42.977870330356176,25.27895370277502
3.77,39.77316795594779,58.52424098398676,43.00005472746008,25.299839752879898
3.775,39.71734531328019,58.502489694419516,43.02216510799222,25.32071698717794
3.7800000000000002,39.66158857142217,58.48069901485727,43.04420151124477,25.34158534809342
3.785,39.60589788720868,58.45886911367129,43.06616397722971,25.362444778132584
3.79,39.55027341601646,58.4370001590353,43.0880525466788,25.38329521988362
3.795,39.49471531176413,58.415092318925446,43.109867261043654,25.40413661601668
3.8000000000000003,39.43922372691212,58.39314576112036,43.131608162495645,25.42496890928385
3.805,39.3837988124627,58.37116065320111,43.153275293925965,25.445792042519187
3.81,39.32844071795999,58.34913716255123,43.17486869894562,25.466605958638695
3.815,39.273149591489926,58.32707545635671,43.19638842188541,25.487410600640327
3.8200000000000003,39.217925579680276,58.30497570160596,43.217834507795935,25.508205911603994
3.825,39.162768827700674,58.2828380650899,43.239207002447614,25.528991834691556
3.83,39.107679479262565,58.26066271340186,43.260505952330654,25.54976831314683
3.835,39.05265767661923,58.238449812937624,43.281731404655076,25.570535290295588
3.84,38.997703560565796,58.216199529895455,43.302883407350706,25.591292709545545
3.845,38.942817270439214,58.19391203027605,43.323962009067166,25.61204051438638
3.85,38.88799894411829,58.17158747988258,43.3449672591739,25.632778648389717
3.855,38.83324871802363,58.14922604432065,43.36589920776012,25.653507055209136
3.86,38.77856672711773,58.126827888998314,43.38675790563489,25.674225678580175
3.865,38.72395310490485,58.1043931791261,43.40754340432704,25.69493446232032
3.87,38.669407983431164,58.081922079716975,43.42825575608522,25.715633350329
3.875,38.614931493284615,58.05941475558637,43.44889501387789,25.736322286587615
3.88,38.56052376359503,58.036871371352156,43.469461231393296,25.757001215159516
3.8850000000000002,38.50618492203403,58.014292091434676,43.4899544630395,25.777670080189992
3.89,38.451915094815114,57.99167708005671,43.51037476394438,25.798328825906296
3.895,38.39771440669358,57.9690265012435,43.53072218995558,25.818977396617633
3.9,38.34358298096659,57.94634051882274,43.55099679764061,25.839615736715164
3.9050000000000002,38.28952093947311,57.923619296424576,43.57119864428671,25.860243790671994
3.91,38.23552840259398,57.90086299748161,43.59132778790098,25.88086150304319
3.915,38.181605489251844,57.8780717852289,43.611384287210306,25.901468818465762
3.92,38.12775231691119,57.85524582270394,43.63136820166138,25.922065681658687
3.9250000000000003,38.073969001578355,57.83238527274671,43.65127959142069,25.94265203742288
3.93,38.0202556578015,57.80949029799962,43.67111851737454,25.963227830641227
3.935,37.96661239867062,57.78656106090754,43.69088504112902,25.983793006278542
3.94,37.913039335817544,57.76359772371779,43.71057922501006,26.004347509381613
3.9450000000000003,37.859536579415945,57.74060044848014,43.73020113206335,26.02489128507918
3.95,37.806104238181334,57.71756939704683,43.74975082605441,26.04542427858192
3.955,37.752742419371046,57.69450473107254,43.76922837146857,26.06594643518248
3.96,37.699451228784255,57.671406612014415,43.78863383351094,26.086457700255444
3.9650000000000003,37.646230770761974,57.64827520113204,43.80796727810646,26.10695801925737
3.97,37.59308114818705,57.62511065948745,43.82722877189986,26.12744733772675
3.975,37.540002462484175,57.60191314794516,43.84641838225567,26.14792560128404
3.98,37.48699481361985,57.578682827172116,43.86553617725823,26.16839275563164
3.985,37.43405830010244,57.555419857637716,43.88458222571169,26.188848746553912
3.99,37.38119301898213,57.53212439961383,43.903556597139996,26.209293519917168
3.995,37.32839906585096,57.508796613174766,43.922459361786906,26.229727021669667
4.0,37.275676534842766,57.485436658197294,43.94129059061598,26.250149197841633
4.005,37.223025518633264,57.46204469436063,43.960050355310564,26.270559994545227
4.01,37.170446108439975,57.43862088114645,43.97873872827383,26.290959357974582
4.015,37.117938394022275,57.415165377838875,43.99735578262876,26.311347234405766
4.0200000000000005,37.06550246368135,57.3916783435245,44.01590159221812,26.331723570196814
